"nature","section","section2","section3","comite"
"MCF","26","","","Liste proposée par lINPL :

Membres INPL	Nom  prénom	Grade  section  CNU	Composante  laboratoire 	Mots clés pour les spécialités
1 Henrot	Antoine	PR - 26	Ensmn - IECN	EDP
2 Antoine	Xavier	PR - 26	Ensmn - IECN	EDP  calcul scientifique
3 Combeau	Hervé	PR - 62	Ensmn - IJL	Modélisation - simulation
4 Ferrigno	Sandie	MCF - 26	Ensmn - IECN	statistique
5 Herrmann	Samuel	MCF - 26	Ensmn - IECN	probabilités
Membres extérieurs			Etablissement  ville - pays	
1 Chassaing	Philippe	PR - 26	UHP  IECN Nancy	Probabilités discrètes
2 Lamboley	Jimmy	MCF - 26	Paris Dauphine Ceremade	EDP
3 Dolean	Victorina	MCF - 26	Nice  Labo J. Dieudonné	Calcul scientifique

Liste proposée par le CNRS (INSMI) :

Membres extérieurs	Nom  prénom	Grade  section  CNU	Etablissement  ville - pays	Mots clés pour les spécialités
1 Metivier	Guy	PR - 25	Directeur INSMI	Analyse, EDP
2 Chambolle 	Antonin	DR 01	Directeur CMAP Polytechnique	EDP
3 Debussche	Arnaud	PR 26	ENS Bretagne - Rennes	Probabilités
4 Bertoin	Jean	PR 26	LPMA - Paris 6	Probabilités
5 Bonnaillie-Noel	Virginie	CR 01	ENS Bretagne et Comité National (CoNRS)	EDP et analyse numérique
6 Lelievre	Tony	CR 	Cermics - Ponts	probabilités
7 Gouéré	Jean-Baptiste	MCF 26	Univ. Orléans	probabilités
8 Szeftel	Jérémie	CR 01	DMA  ENS Ulm	EDP
"
"MCF","27","","","\N"
"MCF","25","","","ExtÃ©rieurs :

Boris Adamczewski
Alain Bachelot
Julie DÃ©serti
Adrien Dubouloz
Emmanuel Giroux
RÃ©gine Marchand
Volker Mayer
Yvan Velenik


Locaux :

Francois Dahmani
StÃ©phane Druel
Eric Dumas
Philippe Elbaz-Vincent
HervÃ© Gaussier (prÃ©sident)
Dietrich HÃ€fner
Benoit Kloeckner
Yves Laurent
"
"MCF","26","","","Membres locaux :

Matthieu BRASSART
Patrick HILD
Christian LE MERDY
Gawtum NAMAH
Stefan NEUWIRTH
Ulrich RAZAFISON


Membres extérieurs :

Zakaria BELHACHMI
Laurent BOUDIN
Filipa CAETANO
Christian LECOT
Yves RENARD
Marcela SZOPOS
"
"MCF","25","26","","Extérieurs:

Charles Bordenave
Nadine Guillotin
Stefano Olla
Sandrine Péché
Christophe Sabot (président)
Yvan Velenik

ENS de Lyon:

Vincent Beffara
Laurent Berger
Krzysztof Gawedzki
Alice Guionnet
Cyril Houdayer
Paul Vigneaux

les lettres doivent être envoyées à Vincent Beffara"
"MCF","26","","","\N"
"MCF","26","","","\N"
"PR","26","","","Membres locaux

Pierre DEGOND
Philippe LAURENCOT (Pr)
Mihai MARIS
Mohamed MASMOUDI
Jean-Michel ROQUEJOFFRE
Jean-Paul VILA



Membres externes

Franck BOYER
Xavier CABRE
Frederic COQUEL
Bruno DESPRES
Florian MEHATS
Marc SCHOENAUER
"
"MCF","25","","","Bichon, Julien
Borelli, Vincent
Coulbois Thierry 
Debord, Claire	
Heusener, Michael
Legrand, André
Riche Simon
Serlet, Laurent (Président)	 	
Sikorav, Jean-Claude		
Skandalis, Georges
Stalder, Yves		
Vassout, Stephane 
		
		
		
		
		
"
"MCF","26","","","\N"
"MCF","26","","","Guy Barles (Tours)
Laurent Boudin (Paris 6)
Isabelle Catto (CNRS Dauphine)
Albert Cohen (Président, Paris 6)
Sidi Mahmoud Kaber (Paris 6)
Hervé Le Dret (Paris 6)
Carine Lucas (Orléans)
Eric Séré (Dauphine)
"
"MCF","26","","","\N"
"MCF","25","","","Membres internes à Paris Diderot - Paris 7 :

Avila, Artur, DR
Blanchet, Christian, PR
De Pauw, Thierry, PR
Hélein, Frédéric, PR (président)
Deserti, Julie, MCF
Dubois, Jérôme, MCF
Toubiana, Eric, MCF,

Membres externes :

Favre, Charles, DR
Pacard, Frank, PR
Popescu-Pampu, Patrick, PR
Crovisier, Sylvain, CR
Féjoz, Jacques, MCF
Mazet, Laurent, CR
Minerbe, Vincent, MCF "
"MCF","25","","","Membres locaux

Marc HERZLICH
Ioan BADULESCU
Paul-Emile PARADAN
Bertrand TOEN
Hugo AKROUT
Sylvain BROCHARD
Anne CORTELLA
Andrea PULITA


Membres extérieurs

Jean-François BARRAUD (Toulouse)
Nicolas BERGERON (Paris 6)
Olivier SCHIFFMANN (Paris 11)
Jean-Yves WELSCHINGER (Lyon 1)
Amaël BROUSTET (Lille 1)
Martin DERAUX (Grenoble 1)
Gwenaël MASSUYEAU (Strasbourg)
Pierre PARENT (Bordeaux 1)"
"PR","27","","","\N"
"MCF","25","26","","\N"
"PR","26","","","\N"
"PR","25","","","\N"
"MCF","25","26","","\N"
"MCF","27","","","\N"
"MCF","27","","","\N"
"MCF","26","","","\N"
"MCF","26","","","\N"
"PR","25","","","Intérieurs:
Chrisment, Isabelle, PR 27, UHP, présidente
Garet, Olivier, PR 26, UHP
Hijazi, Oussama, PR 25, UHP
Tenenbaum, Gerald, PR 25, UHP

Extérieurs:
Courtois, Gilles, DR, Université de Paris 6
Hennecart, François, PR 25, Université de Saint-Etienne
Mauduit, Christian, PR 25, Université Aix-Marseille II
Papadopoulos, Athanase, DR, Université de Strasbourg
Rivat, Joël, PR 25, Université Aix-Marseille II
Troyanov, Marc, P, Ecole Polytechnique Fédérale de Lausanne"
"MCF","27","","","\N"
"MCF","26","","","Jean BERTOIN
Philippe BOUGEROL
Irina KOURKOVA  (presidente)
Gilles PAGES
Pierre CALKA
Yueyun HU
Huyen PHAM
Eva LOECHERBACH
Julien BERESTYCKI
Cédric BOUTILLIER (acesseur)
Nathalie EISENBAUM
Cristina TONINELLI
Benedicte HAAS
Stephane MENOZZI
Fabien PANLOUP
Bruno SHAPIRA "
"MCF","26","","","Membres Laboratoire Paul Painlevé :

B. Beckermann (PR)
C. Besse (PR)
S. Keraani (PR)
M. Mbekhta (PR)

F. Bernicot (CR)
C. Calgaro (MCF)
M. Rousset (CR)
I. Violet (MCF)

Membres extérieurs :

R. Abgrall (PR, Université Bordeaux 1)
F. Bethuel (PR, Université Paris 6)
C. Gout (PR, INSA Rouen)
F. Rousset (PR, Université Rennes 1)

A.L. Dalibard (CR, ENS Paris)
M. Lewin (CR, Université Cergy Pontoise)
N. Seguin (MCF, Université Paris 6)
R. Vandebril (MCF, Université Catholique de Leuven)
"
"MCF","26","","","Jean BERTOIN
Philippe BOUGEROL
Irina KOURKOVA  (presidente)
Gilles PAGES
Pierre CALKA
Yueyun HU
Huyen PHAM
Eva LOECHERBACH
Julien BERESTYCKI
Cédric BOUTILLIER (acesseur)
Nathalie EISENBAUM
Cristina TONINELLI
Benedicte HAAS
Stephane MENOZZI
Fabien PANLOUP
Bruno SHAPIRA "
"PR","27","","","\N"
"MCF","25","","","\N"
"PR","25","26","","\N"
"PR","26","","","Bruno Bouchard
Pierre-Louis Lions
Terry Lyons
Stefano Olla
Christian Robert
Laure Saint-Raymond
Walter Schachermayer
Eric Séré"
"MCF","25","","","\N"
"MCF","25","","","\N"
"PR","26","","","Membres Paris 1

Bardet Jean-Marc (Président)
Gourdel Pascal
Guégan Dominique
Millet Annie

Membres extérieurs

Canu Stéphane
Catoni Olivier
Govaert Gérard
Poggi Jean-Michel"
"MCF","26","","","Laurence Broze (PR Lille 3)
Sophie Dabo (PR Lille 3)
Cristian Preda (PR Lille 1)
Jean-Michel Zakoïan (PR CREST)
Marie-Françoise Barme (MCF Lille 1)
Ouafae Benrabah (MCF Littoral)
Baba Thiam (MCF Lille 3)
Thomas Verdebout (MCF Lille 3)

"
"PR","27","","","Membres internes :
Mourad Oussalah (PR)
Pascal Molli (PR)
Pierre Cointe (PR)
Frédéric Benhamou (PR)

Membres externes :
Charles Consel (PR)
Rachid Guerraoui (PR)
Marc Shapiro (DR)
khalil DRIRA (DR)"
"PR","27","","","Locaux : 
AL AGHA Khaldoun PR
FROIDEVAUX Christine PR
LISSER Abdel PR
MANOUSSAKIS Yannis PR
PAULIN Christine PR présidente
TARROUX Philippe PR

Externes :
ARTIERES Thierry PR
BEYLOT André Luc PR
CHEVALEYRE Yann PR
FRIBOURG Laurent DR CNRS
SEZNEC Abdré DR INRIA
SORIA Michèle PR
"
"MCF","25","","","Intérieurs:
Charpentier, Patrick, PR 61, UHP, Président
Claudon, Benoit, CR, UHP
Gruson, Caroline, PR 25, UHP
Koufany, Khalid, MCF 25, UHP
Maubon, Julien, MCF 25, UHP
Robert, Frédéric, PR 25, UHP

Extérieurs:
Amerik, Ekaterina, MCF 25, Université Paris-Sud
Caldero, Philippe, MCF 25, Université Lyon I
Hebey, Emmanuel, PR 25, Université de Cergy-Pontoise
Mehdi, Salah, PR 25, Université de Metz
Pilloni, Vincent, CR, ENS Lyon
Teleman, Andrei, PR 25, Université de Provence

Remarque: la composition des comités de sélection sur les postes 598 et 1177 est identique."
"MCF","25","26","","\N"
"MCF","25","","","Briand Philippe (Président)

Andreas Bernig 
Frederic Bihan
Georges Comte
Goulwen Fichou
Tom Hirschowitz
Krzysztof Kurdyka 
Celine Labart
Michel Pierre 
Laurent Regnier
Boris Thibert
Alice-Barbara Tumpach
"
"MCF","26","","","\N"
"PR","25","","","\N"
"PR","27","","","Marie-Pierre Béal
Olivier Bournez
Enrico Formenti
Hanna Klaudel
Frédéric Loulergue
Marie-Laure Potet

Julien Cervelle
Patrick Cégielski
Régine Laleau
Olivier Michel
Lynda Mokdad
Nihal Pekergin"
"MCF","26","70","","Extérieurs

ASSUDE 	Teresa, PR, Université de Provence - IUFM Aix-Marseille, 70
GRUGEON Brigitte, PR, Université de Picardie Jules Verne - IUFM d'Amiens, 26
REGNIER Jean-Claude, PR, Université Lyon 2, 70
BOSCH	Marianna, Université Ramon Llull, Barcelone 
CIRADE	Gisèle, Université Toulouse Le Mirail - IUFM, 26
MARGOLINAS Claire, Université Blaise Pascal - IUFM d'Auvergne, 70

Intérieurs

BRONNER Alain	PR - Université Montpellier 2 - IUFM, 26
DURAND-GUERRIER	Viviane	PR - Université Montpellier 2 - FdS, 26
BUCHETON Dominique PR- Université Montpellier 2 - IUFM, 70
BARDINI Caroline MCF Université Montpellier 2 - FdS, 26
MUNIER Valérie	MCF Université Montpellier 2 - IUFM, 28
SABY Nicolas	MCF Université Montpellier 2 - FDS, 25

"
"MCF","27","","",", Pr, Les membres du comité de sélection sont : 

Carine Souveyet, Pr, Université Paris 1 (Présidente du comité) 
Joel Blot, Pr, Université Paris 1 
Michel Grabisch, Pr, Université Paris 1 
Odile Piton, MdC, Université Paris 1 
Daniel Diaz, MdC, Université Paris 1 
Charles Bouveyron, MdC, Université Paris 1 

Domnique Barth, Pr, Université Versailles Saint Quentin
Franck Pommereau, Pr, Université Evry 
Nihal Pekergin, Pr, Université Paris 12 
Hind Castel, MdC, Université Evry
Franck Quessette, MdC, Université Versailles Saint Quentin
Constantin Enea, MdC, Université Paris 7"
"PR","26","","","\N"
"MCF","26","","","Membres de l'établissement 
Thierry Dhorne (IUT Vannes)
Gilles Durrieu (Université Bretagne Sud)
Patrice Kermorvant (IUT Vannes)
Elisabeth Le Saux (IUT Vannes)
Quansheng Liu (Université Bretagne Sud)
Gildas Menier (Université Bretagne Sud)

Membres extérieurs 
Jean-Baptiste Aubin (INSA Lyon)
Marie Chavent (Université de Bordeaux 2)
Paul Doukhan (University Cergy Pontoise)
Stéphane Lallich (Université de Lyon 2)
Didier Demigny (Université de Rennes  1)
Sylvie Viguié-Pla (Université Paul Sabatier de Toulouse)
"
"MCF","26","","","Liste de locaux : 
Rangs A : Moulay Aziz-Alaoui, Alexandre Berred, Stéphane Maingot, Adnan Yassine
Rangs B : Abdelaziz El Matouat, Anne-Sophie Lemaire, Sophie Loyal, Nathalie Verdière

Liste d'extérieurs :
Rangs A : Mohamed Didi Biha (Caen), Paul Raynaud de Fitte (Rouen), Jean-Pierre Françoise (Paris 6), René Lozi (Nice)
Rangs B : Rachida Elassoudi (Insa Rouen), Bernard Gleyse (Insa Rouen), Serigne Gueye (Avignon), Philippe Jouan (Rouen)"
"MCF","26","","","\N"
"MCF","26","","","\N"
"MCF","26","","","Aurélien Garivier
Benjamin Graille
Bertrand Maury
Gabriel Peyre
Vincent Rhodes
Christian Robert
Gabriel Turinici
Denis Talay"
"MCF","26","","","\N"
"MCF","26","","","\N"
"PR","26","","","ACHDOU Yves, Université Paris 7
BONNETIER Eric, Université J. Fourier de Grenoble
BRIANE Marc, INSA de Rennes
CARDALIAGUET Pierre
CASTELLA François, Université Rennes 1
GUILLOU Olivier, INSA de Rennes
LEY Olivier, INSA de Rennes
MEHATS Florian, Université Rennes 1
PIERRE Michel, ENS Cachan, Antenne de Bretagne
QUINCAMPOIX Marc, Université de Bretagne Occidentale



"
"PR","26","","","\N"
"MCF","26","","","A. Bouhamidi (ULCO)
C. Calgaro   (Lille 1)
M. Cuesta    (ULCO)
E. Crepeau   (Versailles St Quentin)
C. DeCoster  (Valenciennes)
L. Dupaigne  (Amiens)
S. Eliahou   (ULCO)
S. Nicaise   (Valenciennes)
C. Rosier    (ULCO)
L. Rosier    (Nancy)
H. Sadok     (ULCO)
L. Smoch     (ULCO)"
"MCF","25","","","\N"
"MCF","25","26","","Orsay cat A
Pascal Ausher
Julien Duval
Guy Henniart (président)
Bertrand Maury

Orsay cat B
Astrid Decoene
Charles Frances
Claire Lacour
Ania Otwinowska

Extérieurs cat A
Philippe Bougerol
Patrice Le Calvez
Colette Moeglin
Angela Pasquale

Extérieurs cat B
Cédric Boutillier
Raphaël Cote
Romain Dujardin
Stéphane Seuret"
"MCF","25","26","","Vladimir Georgescu (président)
Emmanuel Hebey
Arnaud Lefranc
Jérôme Dedecker
Frédéric Klopp
Jean-Claude Saut
François Filastre
Karel Pravda-Starov
Mathieu Lewin
Sylvain Crovisier
Vincent Millot
Olivier Wintentberger"
"MCF","25","","","Boris Adamczewski
Alain Bachelot
Julie DÃ©serti
Adrien Dubouloz
Emmanuel Giroux
RÃ©gine Marchand
Volker Mayer
Yvan Velenik

Francois Dahmani
StÃ©phane Druel
Eric Dumas
Philippe Elbaz-Vincent
HervÃ© Gaussier (prÃ©sident)
Dietrich HÃ€fner
Benoit Kloeckner
Yves Laurent
"
"MCF","25","","","BENACHOUR Said
DOZZI Marco
POUIVET Roger
BARRANDON Matthieu
KURTZMANN Aline
EVRARD Sébastien

HABSIEGER Laurent
PECCATI Giovanni
GISPERT Hélène
KHODJA Mohamed
ROBERT Olivier
HERREMAN Alain"
"MCF","25","","","C. Bahadoran
F. Bayart
I. Gentil
E. Fricain
Y. Heurteaux
J-M. Lescure
E. Matheron
H. Pajot
S. Paycha
S. Petite
E. Ricard
A. Stos"
"MCF","26","","","\N"
"MCF","26","","","\N"
"MCF","26","","","Carole Plossu
Yves Jayet
Patrick Hild
Arnaud Munch
Jérôme Pousin
Yves Renard
Céline Grandmont
Elisabeth Mironescu
Liviu Palade
Christian Reichert
Aimé Lachal
Mohammed Jai
Patrick Ballard
Marguerite Gisclon
Abdelmalek Zine
Jonas Koko
"
"MCF","26","64","","Rangs A locaux
- Sylvie Chevalier-Laurency, PU
- Thierry Lecroq, PU, président
- Thierry Paquet, PU
- Mario Tosi, PU
Rangs A externes
- Philippe Bessières, DR INRA
- Olivier Poch, DR CNRS, IGBMC, Strasbourg
- Bernard Prum, PU, Paris 5
- François Rodolphe, DR INRA, Jouy
Rangs B locaux
- Vlad Stefan Barbu, MCU
- Dominique Cellier, MCU
- Hélène Dauchel, MCU
- Laurence Menu-Bouaouiche, MCU
Rangs B externes
- Guillaume Achaz, MCU, Paris 6
- Etienne Birmelé, MCU, \'Evry
- Catherine Mathé, MCU, Toulouse III
- Grégory Nuel, CR CNRS, Paris 5
"
"PR","26","","","Locaux:

F. Boyer
F. Hamel (Pr.)
R. Herbin
A. Nouri

Exterieurs:

B. Desprès
P.-E. Jabin
L. Saint-Raymond
E. Sonnendrucker"
"MCF","26","","","

1) Bernard Bercu, Bordeaux 1 
2) Charles Bouveyron, Paris 1 
3) Djalil Chafai, Paris Est
4) Vincent Couallier, Bordeaux 2 
5) Pierre Del Moral, INRIA Bordeaux 
6) Francois Dufour, IP Bordeaux
7) Fabrice Gamboa, Toulouse 3 
8) Anne Gegout-Petit, Bordeaux 2 
9) Armelle Guillou, Strasbourg
10) Olivier Lopez, Paris 6 
11) Jean-Francois Marckert, CNRS Bordeaux 1 
12) Jerome Saracco, IP Bordeaux 
13) Pierre Tarres, CNRS Toulouse 3 
14) Christian Paroissin, Pau 
15) Pierre Valois, Nancy 1 
16) Huilong Zhang, Bordeaux 1 
"
"PR","26","","","\N"
"PR","26","","","\N"
"MCF","25","26","","GUES	Olivier	PR	26	UniversitÃ© de Provence
MATHIEU	Pierre	PR	26	UniversitÃ© de Provence
PITTET	Christophe	PR	25	UniversitÃ© de Provence
DUMITRESCU	Sorin	PR	25	UniversitÃ© de Nice
GERARD-VARET	David	PR	26	UniversitÃ© Paris VII
LEDRAPPIER	FranÃ§ois	PR	25	UniversitÃ© Notre Dame U.S.A.
				
HAURAY	Maxime	MCF	26	UniversitÃ© de Provence
KOLEV	Boris	CR	25	UniversitÃ© de Provence
MELOT	Clothilde	MCF	26	UniversitÃ© de Provence
DUMAS	Eric	MCF	2	ENSAM, DynFluid
PERDRY	HervÃ©	MCF	26	LEGI, Grenoble
SCHAPIRA	Bruno	MCF	26	UniversitÃ© de Lille I
"
"PR","27","","","Les membres du comité de sélection sont :

Colette Rolland, Pr, Université Paris 1
Annie Millet, Pr, Université Paris 1
Michel Grabisch, Pr, Université Paris 1
Carine Souveyet, Pr, Université Paris 1 (Présidente du comité)

Isabelle Wattiau, Pr, CNAM
Véronique Benzaken, Pr, Université Paris 11
David Naccache, Pr, Université Paris 2
Ahmed Mehaoua, Pr, Université Paris 5
"
"MCF","25","26","","\N"
"MCF","26","","","Marie-Odile Albizzati
Joel Blot
Michel Grun-Rehomme 
Jean-Didier Lecaillon
Sana Louhichi
Lisa Morhaim
David Naccache
Olivier Wintenberger

"
"MCF","26","","","Membres locaux : 

Jean-Robert BELLIARD
Uwe FRANZ
Mariana HARAGUS
Célestin KOKONENDJI
Landy RABEHASAINA
Davit VARRON

Membres extérieurs : 

Anne-Laure FOUGERES
Armelle GUILLOU
Myriam MAUMY-BERTRAND
Hervé PERDRY
Samy TINDEL
***

"
"MCF","27","","","Locaux :
BENZAKEN Véronique  PR  présidente
DARSES Françoise PR
GOUYOU-BEAUCHAMPS Dominique PR
SEBAG Michèle DR CNRS
BENTZ Cédric MCF
FEREY Nicolas MCF
HUOT Stéphane MCF
ZAIDI Fatiha  MCF

Externes :
BENBEMOU Salima  PR
DURR Christophe  DR CNRS
GIBET Sylvie  PR
NIGAY Laurence  PR
BLIN Guillaume  MCF
CORRUBLE Vincent  MCF
GENEVES Pierre  CR CNRS
ELLOUMI Sourour  MCF"
"MCF","27","","","Rang A:
* Authosserre Cavarero, Annie
* Rueher, Michel
* Le Than, Nhan
* Jussien, Narendra
* Trystram, Denis
* Ducourthial, Bertrand

Rang B:
* Coudert, David
* Escazut, Catherine
* Gautero, Michel
* Becker, Florent
* Solnon, Christine
* Vial, Sandrine
"
"MCF","26","","","Vincent Beffara
Gérard Biau
Antoine Chambaz
Francois Delarue
Massimiliano Gubinelli
Sophie Donnet
Vincent Rivoirard
Vincent Vargas"
"MCF","27","26","","Philippe BICH, MCF, UP1
Alain CHATEAUNEUF, PR, UP1
Christophe GONZALES, PR, UP6
Michel GRABISCH, PR, UP1
Mhand HIFI, PR, U. Amiens
Vincent IEHLE, MCF, U. Dauphine
Meglena JELEVA, PR, U. Le Mans
Lisa MORHAIM, MCF, U. Bourgogne
Alexandre SKODA, MCF, UP1
Eric SOUTIF, MCF, CNAM
Carine SOUVEYET, PR, UP1
Emily TANIMURA, MCF, UP1"
"MCF","27","","","Christine Paulin
Dagnat Fabien
Daniel Hirschkoff
Daniel Le Berre
Francois Laroussinie
Gaetan Hains
Giuseppe Castagna
Jean-Bernard Stefani
Manuel Serrano
Peter Habermehl
Roberto Di Cosmo
Samy Abbes
Thomas Ehrhard
Vincent Balat
Xavier Rival
Yann Regis-Gianas"
"MCF","25","","","Rang A 
Paul-Jean Cahen, 
Pascal Hubert, 
Martin Lustig 
Jean-Marc Gambaudo, 
Marc Herzlich,
Bertrand Remy 

Rang B 
Nicolas Bedaride, 
Thierry Coulbois, 
Arnaud Hilion 
Julien Cassaigne,
Isabelle  Liousse,
Barbara Schapira"
"MCF","26","","","Paris 13 :
Jean-Stéphane Dhersin (président)
Charles El Nouty
Yueyun Hu
Mohamed Ben Alya
Isabelle Gaudron-Trouvé
Eulalia Nualard

Extérieurs :
Nathanaël Enriquez (Nanterre)
Jean-Claude Fort (Paris 5)
Lorenzo Zambotti (Paris 6)
Antoine Chambaz (Paris 5)
Mathieu Merle (Paris 7)
Nathalie Eisenbaum (Paris 6)"
"MCF","26","","","Ugo Ancarini - MCF - UPV Metz
Habib Ammari - PR - ENS Paris
Ralph Chill - PR - UPV Metz (President)
Jean-Francois Couchouron - MCF - UPV Metz
Jean-Pierre Croisille - PR - UPV Metz
Yuxin Ge - MCF - Paris Est
Cristinel Mardare - MCF - Paris VI
Bopeng Rao - PR - Strasbourg
"
"MCF","25","","","
Membres locaux

Stéphane Baseilhac
Jorge Ramirez-Alfonsin
Robert Silhol

Boris Pasquier
Philippe Castillon
Emeric Gioan


Membres extérieurs

Valérie Berthé (Université Paris 7)
Shalom Eliahou (Université du Littoral)
Lucas Zamboni (Université Lyon 1)

David Forge (Université Paris-Sud)
Bodo Lass (Université Lyon 1)
Francis Lazarus (Gipsa-Lab Grenoble)"
"MCF","26","","","\N"
"PR","26","","","Paris 13 :
Jean-Stéphane Dhersin (président)
Charles El Nouty
Yueyun Hu
Olivier Lafitte

Extérieurs :
Romain Abraham (Orléans)
Nathanaël Enriquez (Nanterre)
Monique Jeanblanc (Evry)
Lorenzo Zambotti (Paris 6)
"
"PR","25","","","DLOUSSKY	Georges	PR	25	UniversitÃ© de Provence
SHORT	Hamish	PR	25	UniversitÃ© de Provence
TROTMAN	David	PR	25	UniversitÃ© de Provence
YOUSSFI	Hassan	PR	25	UniversitÃ© de Provence
DEMAILLY	Jean-Pierre	PR	25	UniversitÃ© Grenoble I
FATHI	Albert	PR	25	ENS Lyon
GODEFROY	Gilles	DR	25	UniversitÃ© Paris VI
COURTOIS	Gilles	DR	25	UniversitÃ© Paris VI
"
"MCF","25","","","\N"
"MCF","25","","","Membres UdS:

C. Gasbarri, V. Fock, S. Kharlamov, C. Noot Huyghe, E. Ophstein, J. Poineau.

Membres extérieurs:

N. A'Campo, M. Boileau, J. B. Bost,  B. Claudon, L. Fargues, D. Gayet."
"MCF","26","","","Rang A Paris 1

Bardet Jean-Marc (Président)
Cottrell Marie
Guégan Dominique

Rang A extérieurs

Canu Stéphane
Catoni Olivier 
Merlevède Florence

Rang B Paris 1

Bouveyron Charles
Olteanu Madalina
Rynkiewicz Joseph

Rang B extérieurs

Garivier Aurélien
Gérard Stéphane
Mougeot Mathilde"
"PR","25","","","Membres du Laboratoire Paul Painlevé :

Pierre Debes
Dimitri Markouchevitch
Valery Gritsenko
Changgui Zhang

Membres extérieurs :

David Sinnou (Paris 6)
Pol Vanhaecke (Poitiers)
Michel Matignon (Bordeaux 1)
Joel Rivat (Marseille)"
"MCF","26","25","","Jacques Blum (président)
Jean-Marc GAMBAUDO 
René Lozi 
David Lannes 
Eric Bonnetier 
Mark Asch 
Stephane Junca
Magali Ribot 
Benjamin Mauroy 
Vincent Calvez 
Christophe Giraud 
Raphael Loubere
"
"MCF","27","","","Membres internes :
Emmanuel Morin PR
Frédéric Benhamou PR
Pierre Cointe PR
Denis Bechet MCF
Laura Monceaux MCF
Nicolas Tabareau CR

Membres externes :
Jean-Marc Jézéquel PR
Rachid Guerraoui PR
François Yvon PR
Eric de la Clergerie CR
Eric Madeleine CR
Olivier Barais MCF"
"PR","25","","","Ch. KLEIN (président), N. KITANINE, M. SEMENOV-TIAN-SHANSKY, L. PARIS,    A. ALEXEEV, J.M. MAILLET, H. SAMTLEBEN, M. BORDEMANN"
"MCF","60","26","","\N"
"MCF","26","25","","\N"
"PR","25","","","\N"
"PR","25","26","","\N"
"MCF","26","60","","\N"
"PR","26","","","         NOM               STATUT           Qualité           Discipline

 PERRIER Valérie             PR             internes              26
 BLAYO Eric                  PR             internes              26
 DESBAT Laurent              PR             internes              26
 JAMES Guillaume             PR             internes              26

 ALLAIRE Grégoire            PR             extérieurs            26
 GRENIER Emmanuel            PR             extérieurs            26
 FILBET Francis              PR             extérieurs            26
 MASSOT Marc                 PR             extérieurs            26"
"MCF","26","","","Membres exterieurs:

BLANKE Delphine  (Université d'Avignon PR)
ESTRADE Anne (Université Paris 5 PR)
MASSART Pascal  (Université Paris Sud Orsay PR)
SHI Zhan  (Université Paris 6 PR)


DUROT Cécile (Université Paris Sud Orsay MCF)
KRELL Nathalie  (Université Rennes 1 MCF)
MATIAS Catherine (CNRS Evry Génopole CR)
LAVENCIER Frédéric (Université de Nantes MCF)


Membres internes:


AYACHE Antoine (PR)
DAVYDOV Youri (PR)
SIMON Thomas (PR)
TUDOR Ciprian (PR, president)

COUPIER David (MCF)
HEINRICH Philippe (MCF)
IOVLEFF Serge (MCF)
JACQUES Julien (MCF)
"
"MCF","26","","","\N"
"PR","26","","","Membres du laboratoires Paul Painlevé :

Ayache Antoine
Simon Thomas
Tudor Ciprian
Davydov Youri 

Membres extérieurs :

Blanke Delphine  (Avignon, IUT)
Celeux Gilles (Inria)
Estrade Anne (Paris Descartes)
Massart Pascal  (Orsay)"
"MCF","25","26","","Anker, Jean-Philippe (responsable)
Batakis, Athanasios
Bernicot, Frédéric
Buff, Xavier
Burq, Nicolas
Guillarmou, Colin
Le Rousseau, Jérôme
Maheux, Patrick
Pierfelice, Vittoria
Seuret, Stéphane
Tolsa, Xavier
Zinsmeister, Michel"
"MCF","26","27","","CREIGNOU	Nadia	PR	27	UniversitÃ©&eacute; Aix-Marseille II
DENIS	Francois	PR	27	Universit&eacute; de Provence
SHORT	Hamish	PR	25	25      Universit&eacute; de Provence
MICLO	Laurent	DR	26	        Universit&eacute; de Toulouse cnrs
CANU	StÃ©phane	PR	61	INSA de Rouen
VANDERGHEYNST	Pierre	PR	26	ENS de Cachan

DAUDE	Herv&eacute;	MCF	25	Universit&eacute; de Provence
ANTHOINE	Sandrine	CR	26	Universit&eacute; de Provence
RALAIVOLA	Liva	MCF	27	UniversitÃ©&eacute; de Provence
USUNIER	Nicolas	MCF	27	ENSAM, DynFluid
FEVOTTE	Cedric	CR	27	LEGI, Grenoble, CNRS
PRINTEMS	Jacques	MCF	26	UniversitÃ© de Lille I
"
"MCF","27","","","Rangs A locaux
- Jean-Marc Champarnaud
- Thierry Lecroq (président)
- Jean-Gabriel Luque
Rangs A externes
- Marie-Pierre Béal
- Gérard Huet
- Frédéric Toumazet
Rangs B locaux
- Christophe Hancart
- Eric Laugerotte
- Florent Nicart
Rangs B externes
- Dominique Geniet
- Florence Levé
- Christophe Tollu"
"MCF","26","","","\N"
"MCF","26","","","Paris 13
Françoise Dibos (présidente)
Charles El Nouty
Hatem Zaag
Vuk Milisic
Isabelle Trouvé

Extérieurs
Jacques Froment
Emmanuel Grenier
Adel Blouza
Joan Glaunes
Georges Koeppler"
