"nature","section","section2","section3","comite"
"MCF","26","","","Externe / Interne	Rang A / Rang B	Civilité	Prénom	NOM	Corps	CNU - champ disciplinaire	Spécialiste (Oui ou Non)	Laboratoire	Etablissement	Président (P) - Vice-président (VP)
Interne	A	M	Stéphane	Crépey	Pr	26	Oui	LPSM	Université de Paris	P
Interne	A	M	Huyen	Pham	Pr	26	Oui	LPSM	Université de Paris	
Interne	B	M	Noufel	Frikha	MCf	26	Oui	LPSM	Université de Paris	
Interne	B	Mme	Zorana	Grbac	MCf	26	Oui	LPSM	Université de Paris	
Externe	A	M	Benjamin	Jourdain	Ingénieur en Chef des Ponts, des Eaux et des Forêts	26	Oui	CERMICS	Ecole des Ponts ParisTech	
Externe	A	Mme	Beatrice	Acciaio	Pr	26	Oui	Department of Mathematics  	ETH Zurich	VP
Externe	A	Mme	Pauline	Barrieu	Pr	26	Oui	Department of Statistics  	London School of Economics	
Externe	B	M	Sergio	Pulido	MCf	26	Oui	LaMME	ENSIIE	
Externe	B	M	Zhenjie	Ren	MCf	26	Oui	CEREMADE	Université Paris-Dauphine	
Externe	B	Mme	Christophette	Blanchet-Scaillet	MCf	26	Oui	Département de mathématiques et d’informatique	École Centrale de Lyon	
"
"MCF","25","26","","\N"
"MCF","25","26","","Membres internes :

Colin Guillarmou (Président)
Blanche Buet
Nicolas Burq 
Sylvain Crovisier 
Anna Kazeykina
Damien Thomine 

Membres externes : 

Hajer Bahouri 
Eleonora Di Nezza
Cécile Huneau 
Paul Laurain
Françoise Pene
Gabriel Rivière
"
"MCF","25","","","Membres internes : 

Jérôme Buzzi (Président)
Amaury Freslon
Pierre Pansu
Ramanujan Santharoubane
Anne Vaugon

Membres externes : 

Abed Bounemoura 
Indira Chatterji
Vincent Colin 
Julie Deserti
Fanny Kassel
Carlos Matheus
Ana Rechtman
"
"MCF","27","","","\N"
"MCF","27","","","Membres Locaux :
Elena Cabrio
Christelle Caillouet
David Coudert
Emanuele Natale
Marie Pelleau
Jean-Charles Régin

Membres externes :
Yann Busnel
Jérémie Chalopin
Alessia Milani
Maria Potop-Butucaru
Denis Trystram
Laurent Viennot"
"MCF","25","26","","Cecile Bastidon-Gilles
Valérie Beranger
Philippe Briet
Raymond Brummelhuis
Isabelle Catto
Mouez Dimassi
Patrician Gaetan
Loïc LeTreust
Annalisa Panati
Julien Royer


"
"PR","27","","","Etienne Payet (président)"
"MCF","25","","","Internes

Mme. ANTON Ramona
Mme. CADORET Anna
Mme. FRANKOWSKA Hélène
M. MACULANMarco (Vice-Président)
M. MARCHEJulien (Président)
Mme. MORIER-GENOUD Sophie
M. PLANCHON Fabrice
M. ROBALO Marco
M. STROH Benoit

Externes

M. BIANE Philippe
Mme. CHATTERJI Indira
M. DE LA SALLE Mikaël
Mme. FANONI Federica
Mme. GOUJARD Elise
Mme. LEBED-MORTIER Victoria
M. MINASIAN Ruben
M. QUINT Jean-François
M. SEPPI Andrea

Source: http://www.recrutement.sorbonne-universite.fr/fr/personnels-enseignants-chercheurs-enseignants-chercheurs/enseignants-chercheurs/recrutement-2021-des-enseignantes-chercheuses-et-enseignants-chercheurs/postes-ouverts-par-la-faculte-des-sciences-et-ingenierie.html"
"MCF","25","","","Internes

Mme. ANTON Ramona
Mme. CADORET Anna
Mme. FRANKOWSKA Hélène
M. MACULANMarco (Vice-Président)
M. MARCHEJulien (Président)
Mme. MORIER-GENOUD Sophie
M. PLANCHON Fabrice
M. ROBALO Marco
M. STROH Benoit

Externes

M. BIANE Philippe
Mme. CHATTERJI Indira
M. DE LA SALLE Mikaël
Mme. FANONI Federica
Mme. GOUJARD Elise
Mme. LEBED-MORTIER Victoria
M. MINASIAN Ruben
M. QUINT Jean-François
M. SEPPI Andrea

Source: http://www.recrutement.sorbonne-universite.fr/fr/personnels-enseignants-chercheurs-enseignants-chercheurs/enseignants-chercheurs/recrutement-2021-des-enseignantes-chercheuses-et-enseignants-chercheurs/postes-ouverts-par-la-faculte-des-sciences-et-ingenierie.html"
"MCF","26","","","Maya de Buhan
Fabien Caubet
Madalina Deaconu
David Dos Santos Fereira
David Gerard-Varet
Thomas Giletti
Sébastien Martin
Evelyne Miot
Simona Rota Nodari
Radu Stoica
Laurent Thomann
Julie Valein
"
"MCF","25","26","","Emmanuel CHASSEIGNE
Baptiste DEVYVER
Clotilde FERMANIAN
Flaviana IURLANO
Jean-Michel ROQUEJOFFRE
Susanna TERRACINI

Sylvie BENZONI-GAVAGE
Gilles CASSIER
Xinxin CHEN
Ivan GENTIL
Dragoş IFTIMIE (Président)
Pierre-Damien THIZY"
"MCF","26","60","","Laurent Chupin
Didier Clamond
Anaïs Crestetto
Stéphane Descombes (président)
Victorita Dolean
Paola Goatin
Jean-Matthieu Etancelin
Frédéric Golay
Claire Guerrier
Eric Lamballais
Florence Marcotte
Gabriel Stoltz

"
"MCF","25","","","Membres extérieurs:

Bartholdi Laurent
Claudon Benoit
Deserti Julie
Porta Mauro
Scherotzke Sarah (présidente)
Schiffman Olivier
Taillefer Rachel
MacLean Catriona


Membres locaux:

Raissy Jasmin
Negulescu Claudia
Bernardara Marcello
Bellier-Milles Joan
Paul Emmanuel
Toen Bertrand (vice-président)




Les lettres de recommandation doivent être envoyées à Bertrand Toen (bertrand.toen@math.univ-toulouse.fr).
"
"MCF","26","","","\N"
"MCF","26","25","","Membres internes : 

Christine Keribin (présidente)
Nicolas Burq
Camille Coron 
Samuel Lelièvre
Martin Puchol
Nicolas Thiéry

Membres externes : 

Delphine Blanke
Sara Brofferio
Sara Checcoli
Laurent Di Menza
Clément Foucard 
Benoit Kloeckner
"
"MCF","25","26","","Interne:

Amghar Tassadit
Cafasso Mattia
Dutertre Nicolas
Mann Etienne
Meersseman Laurent
Zimmermann Susanna

Externe:

Abenda Simonetta
Calaque Damien
Dumitrescu Sorin
Floris Enrica
Pichon Anne
Ruggiero Matteo

"
"MCF","25","26","","Membres Internes

Christophe Bourel
Mabel Cuesta
Nicolas Chenavier
Paul Deuring
Khalide Jbilou
Carole Rosier (Président)


Membres externes

Brahim Amaziane
Mejdi Azaiez
Caterina Calgaro
Jean-Paul Chehab
Catherine Choquet
Ingrid Lacroix-Violet


"
"MCF","27","25","26","PONGERARD Marc
TOURNES Dominique
CHEIK AHAMED Abal Kassim
SPINELLI Patricia
MORILLON Marianne
LE GONIDEC Marion
TISON Sophie
JESSEL Nadine
REFFAY Christophe
LUNGO Venda
KHEDDOUCI Hamamache
MODESTE Simon"
"MCF","25","26","","Matthieu Astorg
Indira Chatterji
Maria-Paula Gomez-Aparicio
Michèle Grillot (présidente)
Sandrine Grellier (vice-présidente)
Pierre Julg 
Clotilde Kammerer-Fermanian
Dorian Le Peutrec
Vincent Perrolaz
Hermann Pfitzner
Simona Rota-Nodari
San Vu Ngoc"
"MCF","25","26","","Yves Aubry
Jean-Marie Barbaroux
Julie Deserti
Marie-Christine Firpo
Cyril Furtlehner
Xavier Leoncini 
Thierry Martin (président) 
Annalisa Panati 
Barbara Schapira 
Nadège Thirion-Moreau "
"MCF","25","26","","Intérieurs: 

F. Charve
C. Fermanian
V. Millot (Président)
I. Mondello
S. Seuret


Extérieurs:

J.-F. Babadjian
F. Bouchut
B. Buet
D. Chamorro
A. Ciomaga
E. Miot
V. Roussier"
"MCF","26","","","Manuela CARENZI
Jean-Marc FREYERMUTH
Céline HELBERT
Pierre LATOUCHE
Cathys MAUGIS-RABUSSEAU
Anne PHILIPPE
Denys POMMERET
Pierre PUDLO
Laurence REBOUL
Patricia REYNAUD-BOURET
Frédéric RICHARD
Nicolas VERZELEN"
"MCF","26","27","","Membres internes :

GRABISCH Michel
BONNISSEAU Jean-Marc
MANDEL Antoine
DENECKERE Rebecca
SKODA Alexandre
TANIMURA Emily

Membres externes : 

LANG Jérôme
LARAKI Rida
ZIDANI Hasnaa
BENABBOU Nawal
LACLAU Marie
PAWLOWITSCH Christina

"
"MCF","26","","","Bruno Després (vice-président)
Didier Smets
Corrado Maurini
Pauline Tan
Barbara Gris
Xavier Claeys (président)
Anne-Sophie Bonnet Ben-Dhia
Quentin Mérigot
Faker Ben Belgacem
Victorita Dolean
Olga Mula
Charles Dapogny"
