nature,section,section2,section3,comite
PR,25,26,,"Simona Rota Nodari (UniCA)
Séverine Rigot(UniCA)
Jean-Baptiste Pomet (Inria, UniCA)
Andreas Höring (UniCA, pdt)
Clotilde Fermanian (Univ. Angers)
Mariana Haragus Larger (Univ. Franche-Comté)
Ingrid Lacroix-Violet (Univ. Lorraine)
Luc Hillairet (Univ,. Orléans)
Reza Pakzad (Univ. Toulon)"
MCF,26,,,"Membres locaux
Elie Bretin
Christophe Garcia
Claudine Gehin
Simon Masnou (président du comité)
Véronique Maume-Deschamps
Yves Renard (vice-président du comité)
Zained Smida

Membres extérieurs
Julie Digne
Arthur Leclaire
Vanessa Lleras
Barbara Pascal
Julien Rabin
Aude Rondepierre
Clément Royer

"
MCF,26,,,"de SAPORTA Benoîte
DOROBANTU Diana
GENADOT Alexandre
KEBAIER Ahmed
LADRET Véronique
SUCRE Elliott
TOURNES Dominique
TRABELSI Chiraz
"
MCF,27,,,\N
MCF,27,,,\N
MCF,26,,,"Membres internes à l&#039;établissement :
 - Mireille Capitaine
 - Grégory Faye
 - Jérôme Fehrenbach
 - Franck Iutzeler
 - Bastien Mallein
 - Véronique Moriceau

Membres extérieurs :
 - Christophe Berthon
 - Marie Doumic
 - Sophie Lambert-Lacroix
 - Sophie Mézières
 - Morgan Morancey
 - Christophe Poquet"
MCF,25,,,"Enrica Duchi
Andrew Elvey Price
Valentin Feray
Jérémie Guilhot (Vice-président)
Nicolas Jacon
Sofia Lambropoulou
Kilian Raschel
Magali Ribot (Présidente)
Salim Rostam
Anne-Laure Thiel


Remarque : Les lettres de recommandation ne seront pas considérées par le comité. 


"
PR,26,,,"    Teresa Assude 
    Xavier Buff 
    Aurélie Chesnais (Présidente)
    Karine Duvignau 
    Nadine Jessel 
    Marc Perret (Vice-Président)
    Eric Roditi    
    Nicolas Savy 
    Nathalie Sayac 
    Fabrice Vandebrouck 
"
MCF,26,,,"Pour toute question, veuillez contacter Francis Filbet

Membres locaux de l&#039;IMT :


Franck Boyer (PR)
Francis Filbet (PR)
Sophie Jan (MCF)
David Lafontaine (CR CNRS)
Sepideh Mirahimi (DR, CNRS)

Membres extérieurs

Nicolas Crouseilles (DR, Inria)
Mathieu Colin (PR, Bordeaux)
Clémentine Courtes (MCF, Strasbourg) 
David Gerard-Varet (PR, Paris)
Michael Goldman (CR CNRS, Palaiseau)
Jessica Guérand (MCF, Montpellier)
Julie Valein (MCF, Nancy)
"
PR,26,,,"Etienne Birmelé 
Raphaël Côte 
Raphaèle Herbin 
Ingrid Lacroix 
Estelle Piot 
Christophe Prud&#039;homme
Stéphanie Salmon
Denis Villemonais"
PR,26,,,"Internes: 

BENTZ Cédric (PU, 27)
LATOUCHE Aurélien (PU, 26)
MONTES Matthieu (PU,64)
NIANG Ndèye (PU,26)
RAISSI Tarek (PU, 61)
SI SAID CHERFI Samira (PU, 27)

Externes : 

AZZAG Hanane (PU, 27)
BELLANGER Lise (PU, 26)
CARIOU Véronique (PU, 27)
KERIBIN Christine (PU, 26)
NADIF Mohamed (PU, 27)
PREDA Cristian (PU, 26)
"
PR,25,,,"Membres externes

de la Bretèche Régis
Bugeaud Yann
Jouve Florent
Martin Bruno
Rivat Joël

Membres internes

Daniel Benoît (Vice-Président)
Gruson Caroline
Ivaldi Serena
Minier Marine (Présidente)
Pasquale Angela"
PR,26,,,"Mireille Bossy
Ludovic Goudenège
Idris Kharroubi
Damien Lamberton
Céline Lévy-Leduc
Marie-Claire Quenez
Peter Tankov
Maud Thomas"
PR,25,,,"Membres internes :
Bugeaud	Yann (vice-président)
Chapoton Frédéric
Fu Lie
Guichard Olivier (président)
Heu Viktoria


Membres externes :
Cisinski Denis-Charles
Déserti	Julie
Huyghe Christine
Rousseau Erwan
Scherotzke Sarah




Les lettres de recommandation peuvent être transmises Pascale IGOT (igot@unistra.fr) en respectant obligatoirement l&#039;intitulé suivant pour le sujet du message :
Subject: Lettre de recommandation (poste PR25 0111)"
MCF,26,,,"Nina Aguillon
Albert Cohen (président)
Charles Dapogny
Guillaume Delay
Mi-Song Dupuy
Sonia Fliss
Thomas Gallouet
Laura Grigori
Cindy Guichard (vice-présidente)
Pierre Monmarché
Anthony Nouy
Francesca Rapetti
Aude Rondepierre
Julien Salomon
"
MCF,25,26,,"Membres extérieurs :
- Kleber Carrapatoso
- Gisella Croce
- Louise Gassot 
- Cécile Huneau 
- Laurent Michel 
- Romain Petrides
- Christophe Prange
- Simona Rota-Nodari 

Membres locaux :
- Filipa Caetano 
- Alix Deleporte
- Anna Kazeykina 
- Pauline Lafitte 
- Matthieu Léautaud (président)
- Quentin Mérigot (vice-président)
- Stéphane Nonnenmacher
- Martin Puchol












"
PR,26,,,"Internes :
Laurent Ménard
Olivier Raimond (vice-président)
Cyril Roberto
Marie Théret (présidente)

Externes :
Pierre Calka
Catherine Donati-Martin
Nathalie Eisenbaum
Irina Kourkova"
MCF,26,,,"Membres intérieurs :

Jean-Michel Poggi (Président)
Jérôme	Dedecker (Vice-Président)
Antoine Marchina
Vittorio Perduca
Marie Perrot-Dockes

Membres Extérieurs :

Cécile Durot (Nanterre)
Madalina Olteanu (Dauphine)
Mariane Pelletier (UVSQ)
Marie-Anne Poursat (Paris-Saclay)
Vincent Runge (Evry)
Philippe Saint-Pierre (Toulouse)
Pascale	Tubert-Bitter (INSERM)"
MCF,27,,,"Maxime Amblard
Emmanuelle Anceaume
Anne-Cécile Caron
Sylvain Castagnos (vice-président)
Camélia Constantin
Davide Frey
Benoît Groz
Céline Hudelot
Irina Illina
Stephan Merz (président)
Florence Sedes
Laurent Vigneron
"
MCF,26,,,"Membres extérieurs :

Anne-Sophie Bonnet-BenDhia
Laurent Di Menza
Olivier Goubet
Carine Lucas
Christophe Troestler
Julie Valein



Membres locaux :

Yacouba Boubacar Maïnassara (Président)
Dorothée Debavelaere Callens
François Goichot 
Marie Lasgorceix
Mamadou N&#039;diaye
Juliette Venel"
MCF,27,,,"Jean-Philippe Farrugia
Cédric Bouhours
Emmanuelle Grislin
Myriam Lamolle
Régine Laleau
Corinne Servières
Casimir Kam
André-Luc Beylot
Camille Fayollas
Laurent Perrussel"
MCF,27,,,\N
MCF,27,,,\N
MCF,27,,,\N
MCF,27,,,\N
MCF,61,,,\N
PR,27,,,\N
MCF,25,,,"Cécile Armana
Anne-Marie Aubert
Jean-Robert Belliard
Sara Checcoli
Geneviève Dusson
Cyril Demarche
Raluca Eftimie (Présidente)
Olivier Fouquet (Vice-président)
Florent Jouve
Rutger Noot
Benjamin Schraen
Ahmed Zaoui"
MCF,28,31,61,\N
PR,27,,,\N
PR,61,,,\N
MCF,27,,,\N
MCF,26,,,"Membres internes :
Emmanuel Fricain (président)
Ophélie Guin (vice-présidente)
Claire Chainais-Hillairet
Caterina Calgaro
Théophile Chaumont-Frelet
Stephan De Bièvre
Olivier Goubet
Marc Pegon
 
Membres externes :
Valeria Banica
Medhi Badsi
Diego Chamorro
Jérôme Droniou
Thomas Duyckaerts
Stéphanie Lohrengel
Nicole Spillane
Cécile Taing

Remarque : Les lettres de recommandation ne sont autorisées ni dans le dossier, ni par mail."
MCF,26,,,"Internes - 
Badsi, Mehdi
Bessemoulin, Marianne
Cantin, Guillaume
Collin, Annabelle
Foucher, Françoise
Mazen Saad

Externes - 
Claeys, Xavier
Dambrine, Julien
Decoene, Astrid
Franck, Emmanuel
Grec, Bérénice
Seguin, Nicolas"
PR,61,,,\N
MCF,26,,,"COLLIN Annabelle
FOUCHER Françoise
GOUT Christian
HERDA Maxime
LEGRAIN GREGORY
NICLAS Angèle
OMMI Siddhartha
SAAD Mazen (président)
TAING Cécile
VALETTE François"
PR,25,,,"Internes:
Boyer Pascal (vice président: à contacter de préférence)
Vallette Bruno
Wittenberg Olivier

Externes:
Aubert Anne-Marie
Fasel Jean
Huyghe Christine (présidente)
Mokrane Farid
Moreau Anne
Morra Stefano
Niziol Wieslawa"
MCF,27,,,"MR     MADELAINE        Florent (président)
MME  LALEAU               Régine
MR     BOUCHEROT      Aymeric
MME  FONTANELLA      Laura
MME  PEREZ-LEBLANC Marie
MR     BOURNEZ    Olivier         (École Polytechnique)
MR     DURAND      Arnaud        (Paris-Diderot)
MR     VANIER        Pascal         (Caen)
MR     VELICKOVIC Boban        (Paris-Diderot)
MME  DAVID          Claire         (Gustave-Eiffel)
MR     SEILLER       Thomas     (Paris XIII)
MME  TERRIER       Véronique (Caen)"
MCF,26,,,"Comité de Selection

Membres Internes
----------------

Antoine Lemenant (Président)
Karim Ramdani
Frédéric Robert
Tristan Robert
Takéo Takahashi

Membres Externes
----------------

Marcella Bonazzoli  
Valentina Busuioc
Antonin Chambolle
Maryna Kachanovska
Flore Nabet


Remarque: les lettres de recommandation pourront être envoyées au président du comité
"
MCF,25,,,"Membres externes

Yves Cornulier
Imma Galvez Carrillo
Michael Heusener
Delphine Moussard 
Alexandru Oancea
Bérénice Oger 
Yann Palu
Geoffrey Powell
Jean Raimbault 



Membres internes

Isabelle Liousse
Mylène Maïda (présidente)
Nicole Raulf (vice-présidente)
Arthur Renaudineau
Rossana Tazzioli
Antoine Touzé
Alexis Virelizier


Remarque : Les lettres de recommandation ne sont autorisées ni dans le dossier, ni par mail."
PR,25,,,"Locaux:
Mr. Ge Yuxin
Mr. Lamy Stéphane
Mme. Roesch Pascale
Mr. Spivakovsky Mark (vice-président)
Mme. Vancostenoble Judith

Extérieurs:
Mme. Cupit-Foutou Stéphanie
Mr. Favre Charles
Mr. Guenancia Henri
Mme. Legendre Éveline 
Mr. Mourougane Christophe
Mr. Simpson Carlos (président)
Mme. Voisin Claire

Les lettres de recommandation doivent être déposées sur le site suivant (pas d&#039;envoi par email) :
https://procedures.math.univ-toulouse.fr/recrutements/recommandation/"
MCF,25,26,,"Zakaria Belhachmi
Oriane Blondel
Renata Bunoiu-Schiltz
Pierre Clavier
Loïc Foissy
Alessandra Frabetti
Yaël Fregier
Armelle Guillou
Nicolas Juillet (Président)
Nacer Makhlouf (Vice-présisent)
Elisabeth Remm
Loïc Teyssier "
PR,26,,,"Sylvie Benzoni-Gavage
Marianne Bessemoulin
Matthieu Bonnivard
Raphaèle Herbin
Frédéric Lagoutière
Daniel Le Roux
Bertrand Maury
Yannick Privat
Nelly Pustelnik
Filippo Santambrogio (président)
Katharina Schratz
Damien Tromeur-Dervout
Hasnaa Zidani

Les éventuelles lettres de recommandation peuvent être envoyées au président du comité de sélection."
PR,27,,,\N
MCF,26,,,"Composition du comité de sélection :

Membres locaux :
Alexandre Génadot
Antoine Barbieri	
Brigitte Patouille	
Olivier Saut	
Marc Arnaudon	
Marie Chavent	
Pierrick Legrand	

Membres extérieurs :
Audrey Poterie
Christian Paroissin
Josué Corujo-Rodriguez
Sandrine Dallaporta
Madalina Olteanu
Cathy Maugis-Rabusseau
Bastien Mallein
Nabil Kazi-Tani"
MCF,25,,,"Membres externes : 

Jenny Boucard
Caroline Ehrhardt
Erika Luciano
Thomas Morel
Rossana Tazzioli

Membres internes :

Sylvie Benzoni-Gavage (présidente)
Sébastien Gauthier
François Lê
Julien Roques (vice-président)
Pierre-Damien Thizy"
MCF,27,,,\N
MCF,27,,,\N
MCF,27,,,\N
MCF,61,63,,\N
MCF,26,,,\N
MCF,27,,,\N
MCF,27,,,\N
PR,61,,,\N
MCF,27,,,\N
PR,27,,,\N
MCF,27,,,"Membres internes à l&#039;établissement :
- François BOUCHET
- Laurence DEVILLERS
- Victoria EYHARABIDE
- Gael LEJEUNE
- Claude MONTACIE
- Patrice PERNY

Membres extérieurs :
- Martine ADDA-DECKER
- Yannick ESTEVE
- Véronique MORICEAU
- Pierre-Henri PARIS
- Philippe PREUX
- Anaelle WILCZYNSKI
"
MCF,27,,,\N
MCF,27,,,\N
MCF,27,,,\N
MCF,26,,,"Membres extérieurs 
-Matthieu Alfaro  
-Bérénice Grec
-Sophie Hecht
-Frédéric Lagoutière (président)
-Idriss Mazari
-Alexandre Vidal 

Membres Internes
-Igor Chollet 
-Marion Darbas
-Linda El Alaoui
-Olivier Lafitte
-Jérôme Le Rousseau (vice président)
-Thanh Mai Pham Ngoc 

Les éventuelles lettres de recommandation sont à déposer au lien suivant:

https://cloud.math.univ-paris13.fr/index.php/s/CxMcmnb2BNdsrep

en suivant le format indiqué sur la page de dépôt.
"
MCF,26,27,,"Becker Emmanuelle
Chaouiya Claudine
Chaves Madalena
Chepoi Victor
De Maria Elisabetta
Feret Jerôme
Guziolowski Carito
Lefèvre Julien
Péres Sabine
Remy Elisabeth
Theyssier Guilaume
Thieffry Denis
Tichit Laurent
Tournier Laurent
Trouslard Jérôme

"
MCF,26,,,"Membres internes :

Muriel Boulakia
Tahar Boulmezaoud
Christophe Chalons (Président)
Ester Mariucci
Maëlle Nodet

Membres externes :

Guillaume Delay
Laurent Di Menza
Marina Amado Ferreira
Cyril Letrouit
Nicolas Meunier
"
PR,25,,,"Membres internes

BAYART Frédéric
BENDALI Fatiha
BICHON Julien (Président)
GAUDRON Eric
RICHE Simon (Vice-Président)

Membres externes

CHALENDAR Isabelle
GAUSSENT Stéphane
GRIVAUX Sophie
LAMZOURI Youness
SCHNEPS Leila


"
MCF,25,,,"Membres externes : 
Anne Marie Aubert
Stéphanie Cupit
Olivier Dudas
Rachel Taillefer
Michela Varagnolo

Membres internes : 
Michaël Bulois
Stéphane Gaussent
Olivier Gipouloux
Florence Fauquant-Millet
Nicolas Ressayre

Les lettres de recommandations sont acceptées, mais pas obligatoires. Prière de les faire envoyer à stephane.gaussent@univ-st-etienne.fr"
PR,25,,,"Brumley	Farrell
Castravet Ana-Maria
Nebe Gabriele
Reguera López Ana José
Rousseau Erwan
Chainais Claire (P)
Cluckers Raf
Dimitrov Mladen
Terpereau Ronan
Zhang Changgui (VP)"
PR,25,26,,"Membres internes :

Nicolas Burq
Nathanaël Enriquez
Emanuele Macrì
Anne Moreau
Frédéric Paulin


Membres externes :

Nalini Anantharaman
Romain Dujardin
Eleonora di Nezza
Daniele Faenzi
Jasmin Raissy
"
PR,26,,,"Membres locaux: V. Bally, D. Lamberton (VP), F. Merlevède (Pr)

Membres extérieurs:  Mireille Bossy, Sara Brofferio, Fabienne Castell, Laurent Denis, Peter Tankov "
PR,26,,,"Internes: O. Guédon (Pr), C. Lacour, F. Merlevède (VP)

Externes : Alice Guionnet, Igor Kortchemski, Arnaud Le Ny, Justin Salez, Marguerite Zani"
MCF,26,,,"Hermine Biermé (Présidente)
Ariela Briani
Cécile Carrère
Emmanuel Chasseigne
Lucilla Corrias
Jérôme Coville
Pierre Gabriel (Vice-président)
Benjamin Mélinand
Ayman Moussa
Delphine Salort
Marcela Szopos
Romain Yvinec

Remarque : Les lettres de recommandation ne seront pas considérées par le comité. "
MCF,27,,,\N
MCF,27,,,\N
PR,27,,,\N
PR,27,,,\N
