nature,section,section2,section3,comite
MCF,25,,,"Membres internes :

Alexandru OANCEA
Frédéric CHAPOTON
Vladimir DOTSENKO
Pierre GUILLOT
Pierre BAUMANN

Membres externes :

Sarah SCHEROTZKE
Geoffrey POWELL
Elba GARCIA-FAILDE
Rachel TAILLEFER
Maud DE VISSCHER


----

Les lettres de recommandation sont à envoyer à Mme Igot :

igot@unistra.fr

avec &quot;poste equipe ART&quot; comme sujet du message."
MCF,26,,,"Mitra FOULADIRAD
Pierre PUDLO
Christophe POUET
Xavier MILHAUD
Laurence REBOUL
Manuela ROYER-CARENZI
Ghislaine GAYRAUD
Anne GEGOUT-PETIT
Vincent VANDEWALLE
Jean-Baptiste AUBIN
Florent BONNEU
Angelina ROCHE


"
MCF,25,,,"

Membres externes

1.Di Nezza Eleonora
2.Fruehbis-Krueger Anne
3.Guenancia Henri
4.Marchal Olivier
5.Moser-Jauslin Lucy
6.Moussard Delphine
7.Priziac Fabien
8.Terras Véronique
9.Varagnolo Michela
10.Whitehause Sarah


Membres internes

1.Cafasso Mattia
2.Campesato Jean-Baptiste
3.Gaumer Nathalie
4.Lu Hoang-Chinh
5.Mann Etienne
6.Meersseman Laurent
7.Monnier Jean-Philippe
8.Naie Daniel
9.Powell Geoffrey
10.Roulleau Xavier"
MCF,25,,,"David Chataur
Daniel Juteau (président)
Ivan Marin
Sungsoon Kim (vice-présidente)
Karine Sorlin
Radu Stancu
Grégory Ginot
Bernhard Keller
Anne Moreau
Olivier Dudas
Delphine Moussard
Michela Varagnolo"
MCF,26,,,\N
MCF,26,,,"Membres locaux:
HUYGHE Christine (présidente)
DOMBRY Clément (vice-président)
DUCHAMPS Jean-Jil
GOGA Camelia
KLEIN Pauline
VARRON Davit

Membres extérieurs:
BIRMELÉ Étienne
CARON Emmanuel
CUGLIARI Jairo
GUILLOU Armelle
LIU Yating
SABOURIN Anne

"
MCF,25,26,,"Pascal Auscher (Président)
Stéphane Nonnenmacher (Vice-président)
Cristina Benea
Sandrine Grellier
Nathalie Ayi
Isabelle Chalendar
Véronique Fischer
Thomas Letendre
Arnaud Durand
Luca Nenna
Thierry Gallay
Matthieu Léautaud

"
MCF,26,,,\N
MCF,26,,,"MEHRENBERGER Michel
HUBERT Florence
RICHARD Frédéric
LAGOUTIERE Frédéric
RIBOT Magali
VOVELLE Julien
PERRIN Charlotte
CHARRIER Julia
LE TREUST Loïc
NAVORET Laurent
BESSEMOULIN Marianne
SALEH Khaled
"
PR,25,,,"Membres locaux :

Michel Brion
Philippe Eyssidieux
Jean Fasel (vice-président)
Damien Gayet
Erwan Lanneau (président)

Membres extérieurs :

Philippe Gille
Frédéric Le Roux
Anne Moreau
Sophie Morier-Genoud
Lucy Moser-Jauslin
"
MCF,26,,,"
Jean-Marc BROSSIER (Président) 
Anatoli IOUDITSKI (Vice-président) 
Florence BERTAILS-DESCOUBES 
Hervé GUIOL 
Roland HILDEBRAND 
Panayotis MERTIKOPOULOS 

Claire BOYER 
Walid HACHEM 
Gersende FORT 
Marina KLEPTSYNA 
Edouard PAUWELS 
Nelly PUSTELNIK"
MCF,27,,,\N
MCF,27,,,\N
MCF,26,,,"Membres externes : 
Anna Ben-Hamou
Manon Defosseux
Nathanael Enriquez
Gilles Pagès (président)
Marie Theret

Membres internes :
Bénédicte Haas
Yueyun Hu (vice-président)
Joachim Lebovits
Bastien Mallein
Laurent Tournier
"
MCF,26,,,"Christophe Ambroise 
Patrice Bertail 
Christophe Denis 
Ana-Karina Fermin 
Aurélie Fisher 
Sylvain Kahane 
Emilie Lebarbier 
Vincent Rivoirard 
Maud Thomas 
Mélanie Zetlaoui"
MCF,26,,,"Membres externes
Jalal Fadili (Président)
Véronique Maume-Deschamps
Serge Gratton
Gaëlle Chagny
Erwan Le Pennec
Samuel Vaiter

Membres locaux
Hasnaa Zidani
Nicolas Forcadel (Vice-président)
Bruno Portier
Ioana Ciotir
Adel Hamdi
Arnaud Knippel

"
MCF,26,,,"Sylvain Arlot 
Nicolas Curien 
Elisabeth Gassiat
Christophe Giraud 
Christine Keribin
Édouard Maurel-Segala 
Zacharie Naulet 
Marie-Anne Poursat 

Claire Boyer 
Claire Brécheteau 
Igor Kortchemski 
Matthieu Lerasle 
Catherine Matias 
Patricia Reynaud-Bouret 
Anne Sabourin 
Julien Stoehr 
"
MCF,26,,,"Membres locaux à l&#039;établissement : 
CORRE Christophe (président)
MIRONESCU Elisabeth
DE CASTRO Yohann
SEPPECHER Laurent
GIAUQUE Alexis
EMMANUELLI Ariane

Membres extérieurs : 
LAGOUTIERE Frédéric
BLAYO Eric
BONNETIER Eric
DECOENE Astrid
LEMARIE Florent
EHRLACHER Virginie"
MCF,25,,,"
Maria Carrizosa (Saclay)
Sary Drappeau (Marseille)
Victoria Lebed (Caen)
Cathy Swaenepoel (Paris)
Ronan Terpereau (Dijon)
Julien Vovelle (Lyon)

Boris Adamczewski (Lyon)
Driss Essouabri (Saint-Étienne)
Stéphane Gaussent (Saint-Étienne)
Florence Millet (Saint-Étienne)
Nicolas Ressayre (Lyon)
Marielle Simon (Lyon)"
MCF,26,,,"ALBERT Mélisande 
AUBIN Jean-Baptiste
BRETIN Elie
CUGLIARI Jairo
COEURJOLLY Jean-François
DE CASTRO Yohann
FOULADIRAD Mitra
FOUGERES Anne-Laure
JOURDAN Fanny
LEONI-AUBIN Samuela
OLAGNON Christian
PICARD Franck
POLISANO Kevin
VILLERS Fanny



modifié le 2/05/2023"
MCF,26,,,"Christophe Ambroise 
Patrice Bertail 
Christophe Denis 
Ana-Karina Fermin 
Aurélie Fisher 
Sylvain Kahane 
Emilie Lebarbier 
Vincent Rivoirard 
Maud Thomas 
Mélanie Zetlaoui"
MCF,26,,,"Pierre AILLIOT (Univ. Brest)
Marie CHAVENT (Univ. Bordeaux)
Gilles DURRIEU (Univ. Bretagne Sud) 
Mame Diarra FALL (Univ. Orléans)
Audrey POTERIE (Univ. Bretagne Sud)
Mathieu RIBATET (EC Nantes)
François SEPTIER (Univ. Bretagne Sud)
Beatrice VEDEL (Univ. Bretagne Sud),  "
MCF,26,,,\N
MCF,26,,,"-co-présidents: Justin Salez et Béatrice de Tilière

-membres internes: François Huveneers et François Simenhaus

-membres externes: Guillaume Barraquand, Anne-Laure Basdevant, Nicolas Curien, Camille Coron, Laure Dumaz et Cyril Labbé"
MCF,26,,,"Locaux:
- Erwan Bocher (vice-président) DR UBS Vannes / Labsticc 
- Philippe Coussy Pr UBS Vannes / Labsticc 
- Anne Cuzol MCF IUT Science des Données UBS Vannes / LMBA  
- Chloé Friguet (présidente) MCF IUT Science des Données UBS Vannes / IRISA 

Extérieurs:
- Françoise Bahoken CR Univ. Gustave Eiffel / Géographie-Cités 
- Avner Bar-Hen Pr CNAM Paris / chaire &quot;statistique et données massives&quot;  
- Lise Bellanger MCF-HDR Univ. Nantes / LMJL  
- Jean-Michel Poggi Pr IUT Sciences des Données Univ. Paris Cité / LMO "
MCF,27,,,"ALBENQUE Marie
CLEMENT Julien
DORBEC Paul
GODELLE Eddy
FIORENZI Francesca
GUERINI Eleonora
HANROT Guillaume
KENMOCHI Yukiko
LEZORAY Olivier
MARCOVICI Irène
PECHER Arnaud
ROSENFELD Mathieu


"
MCF,26,,,"Claire Chainais (Lille)
Antonin Chambolle (U. Paris-Dauphine, président)
Thomas Gallouët (Dauphine)
Olivier Glass (Dauphine)
Nejla Nouaili (Dauphine)
Thomas Rey (Lille)
Simona Rota-Nodari (Nice)
Nicole Spillane (Polytechnique)"
MCF,26,,,"BROUSTE Alexandre
DUMESTRESCU Roxana
DUTANG Christophe
ESSTAFA Youssef
GRBAC  Zorana
GUILLOU Armelle
HAMADENE Saïd 
KLEPTSYNA Marina
MATOUSSI Anis
MORLAIS Marie-Amélie
PHAM Huyên
PROÏA Frédéric
"
MCF,27,,,\N
MCF,27,,,"BLANC Grégory (Telecom Sud Paris)
BOUTET Antoine (INSA Lyon)
DESTERCKE Sébastien (UT Compiègne)
GARCIA Germain (INSA, LAAS)
HERBULOT Ariane (UPS, LAAS)
KIJAK Ewa (IRISA)
LOPEZ Pierre (CNRS, LAAS)
MIGLIORE Vincent (INSA, LAAS)
ONEN Melek (EURECOM)
OWEZARSKI Philippe (CNRS, LAAS)
PAGETTI Claire (ONERA)
SUBIAS Audine (INSA, LAAS, Pdte)
"
MCF,27,,,"PONCELET PASCAL
HUCHARD MARIANNE
DELAHAYE DAVID
BOURREAU ERIC
GUERRINI ELEONORA
POUPET VICTOR

JEANDEL EMMANUEL
GAUDRY PIERRICK
BONAMY MARTHE
CRESPELLE CHRISTOPHE
ARSLAN AYSE NUR
CHEVALIER-LEVILLAIN Céline "
MCF,27,,,\N
MCF,27,61,,"Extérieurs (8)

Ruan Su
Hudelot Céline
Pichon Frédéric
Keribin Christine
Szafransky Marie
Lesot Marie-Jeanne
Ramasso Emanuel
Rico Agnes

Locaux (6)

Abel Marie-Hélène
Bonnifait Philippe
Denoeux Thierry
Lagrue Sylvain
Rousseau Sylvain
Leger Jean-Benoist
	"
MCF,27,,,"Tara Ali-Yahiya
Corinne Ancourt
Christelle Caillouet
Sylvain Contassot-Vivier
Caroline Essert
Pierre Kraemer
Adrien Krähenbühl
Vincent Loechner
Fabrice Théoleyre
Fabrice Valois
"
MCF,27,,,\N
MCF,27,,,"AUGOT Daniel
CHEVALIER Céline
CLAVIER Christophe
CONCHON Emmanuel
ONETE Cristina
LAURENT Maryline
ROUX-LANGLOIS Adeline
SENDRIER Nicolas
"
MCF,27,,,\N
MCF,27,,,\N
MCF,27,,,"Évelyne Contejean (présidente)
Chantal Keller (vice-présidente)
Mihaela Sighireanu
Christine Paulin
Jacques-Henri Jourdan
Kim Nguyễn
Guillaume Scerri
Marie-Pierre Gervais
Didier Lime
Ralf Treinen
Daniele Varacca
Benoît Barbot
Emmanuelle Encrenaz
Daniela Petrisan
Arnaud Sangnier"
MCF,27,,,\N
MCF,60,61,,"Véronique FALK - Présidente
Frédérique MAYER - Vice-présidente
Nathalie SAUER 
Laurence CANTERI 
Olivier FARGES

Membres externes :
GENESTE Laurent
RICHIR Simon
CLUZEL François 
MARANZANA Nicolas
ROSE Bertrand"
MCF,61,,,\N
MCF,61,,,\N
MCF,61,,,"Youssoufi Toure
Samir Lamouri
Sylvie Norre
Hamid Allaoui
VALENTIN CLAIRE
Issam Nouaouri
Valerie Dos-Santos-Martins
Nacim Ramdani
Selma Arbaoui
Matthieu Fruchard
Rym BEN BACHOUCH"
MCF,61,,,"BRIL EL HAOUZI Hind - Présidente
DERIGENT William - VP
ANTOINE Jean- François
GEORGES Jean- Philippe

Membres externes :
MOALLA Nejib
ROSE Bertrand
YAHIA Esma
Nouiri Maroua
ETIENNE Alain
CHAABANE Sondes
"
MCF,27,,,"Bourdin Jean-Jacques         PU     P8               LIASD     H
Jouandeau Nicolas            PU     P8               LIASD     H
Kyriakoglou Revekka          MCF    P8               LIASD     F
Millour Alice                MCF    P8               LIASD     F
Revault d&#039;Allonnes Adrien    MCF    P8               LIASD     H

Béal Marie-Pierre            PU     UGE              IGM       F
Benassarou Aassif            MCF    URCA             CReSTIC   H
Cazenave Tristan             PU     Dauphine         LAMSADE   H
Kritikakou Angeliki          MCF    UR1              IRISA     F
Lesot Marie-Jeanne           MCF    SU               LIP6      F
Marsala Christophe           PU     SU               LIP6      H
Smits Grégory                PU     IMT Atlantique   LabSTICC  H"
MCF,27,,,"Belhadj Farès         MCF   P8            LIASD   H
Bourdin Jean-Jacques  PU    P8            LIASD   H
Jouandeau Nicolas     PU    P8            LIASD   H
Kyriakoglou Revekka   MCF   P8            LIASD   F
Pappa Anna            MCF   P8            LIASD   F

Delanoy Johanna       MCF   INSA Lyon     LIRIS   F
Kyriacopoulou Tita    PU    UGE           LIGM    F
Meneveaux Daniel      PU    UP            XLIM    H
Renaud Christophe     PU    ULCO          LISIC   H
Rohmer Damien         PU    LIX           VISTA   H
Roudet Céline         MCF   UB            LIB     F
Vittaut Jean-Noël     MCF   SU            LIP6    H
"
MCF,61,,,"Gery Casiez 
Valerie Dos-Santos-Martins
Romain Postoyan
Federica Garin
Thierry Guerra
Naima Aitoufroukh
Alexandre Kruszewski
Ahmed Rahmani
Nathalie Dangoumau
Michel Hecquet
Bastien Lienard"
MCF,61,,,"Internes à l&#039;établissement:
Boulanger Jérémie
Macaire Ludovic
Tang Ying
Bas Patrick
Losson Olivier

Externes à l&#039;établissement:
Chaabane Sondes
Petitjean Caroline
Ainouz Zemouche Samia
Lefevre Eric
Roussel Gilles
Flamant Julien
Porebski Alice"
MCF,61,,,"Internes à l&#039;établissement - Spécialistes de la discipline

Civilité	Nom d&#039;usage	Prénom	Corps	Discipline et spécialité	Unité de recherche
Mme	ZINT	VIRGINIE	MCF	63	NC
M.	LAROCHE	EDOUARD	PR	61	NC
M.	KERN	PHILIPPE	MCF	63	NC
Mme	RASOVSKA	IVANA	MCF	61	NC
Mme	BAHLOULI	NADIA	PR	60	NC

Externes à l&#039;établissement - Spécialistes de la discipline

Civilité	Nom d&#039;usage	Prénom	Corps	Discipline et spécialité	Unité de recherche
Mme	SPERANDIO ROBIN	SEVERINE	MCF	61	NC
M.	CHECCHIN	PAUL	PR	61	NC
Mme	PALLARES	ANNE	MCF	60	NC
M.	KAMSU FOGUEM	BERNARD	PR	61	NC
M.	CHARPENTIER	PATRICK	PR	61	NC"
MCF,61,,,\N
MCF,61,,,\N
MCF,27,,,"Laure Gonnord
Gwen Salaün
Laurence Pierre
Laurent Mounier
Denis Bouhineau
Nicolas Basset
Chantal Keller
Goran Frehse
Anne-Cécile Orgerie
Jérémie Guiochet
Clémentine Maurice
Maria Mushtaq"
PR,25,,,"Arzhantseva Goulnara
Bayart Frédéric
Béal Marie-Pierre
Bourgeois Frédéric
Eyssidieux Philippe
Kohel David
Mangolte Frédéric
Meigniez Gaël (Présid.)
Testerman Donna
Zorich Anton

Toute lettre de recommandation doit être envoyée directement par le recommandataire, à l&#039;adresse Gael.Meigniez@univ-amu.fr



"
PR,25,,,"AUBERT Anne-Marie
CIOBANU Laura
GODELLE Eddy
GUASCHI John (vice président)
LESCOP Christine
LETELLIER Emmanuel
MORIER-GENOUD Sophie 
PARIS Luis
POINEAU Jérôme
RICARD Éric (président)
"
PR,26,25,,\N
PR,25,,,"Arzhantseva Goulnara
Bayart Frédéric
Béal Marie-Pierre
Bourgeois Frédéric
Eyssidieux Philippe
Kohel David
Mangolte Frédéric
Meigniez Gaël (Présid.)
Testerman Donna
Zorich Anton

Toute lettre de recommandation doit être envoyée directement par le recommandataire, à l&#039;adresse Gael.Meigniez@univ-amu.fr
"
PR,25,26,,"BRESCH Didier
CASTELL Fabienne
CLAUSEL Marianne
COURTOIS Gilles
CROVISIER Sylvain
DE SAPORTA Benoîte
HINDRY Marc
MAIRESSE Jean
SERGENT Michelle
TORRESANI Bruno "
PR,26,25,,"Breton Jean-Christophe
Duquesne Sylvain 
Monbet Valérie
Dupuy Jean-François 

Biermé Hermine
Gégout-Petit Anne
Guyader Arnaud
Taupin Marie-Luce
Zani Marguerite "
PR,25,,,"Membres internes:

1) Jean-Francois Burnol  
2) Jean D&#039;Almeida  
3) Céline Duval  (vice-présidente)
4) Dimitri Markouchevitch 
5) Viet-Anh Nguyen  (président)
 

Membres externes:

1) Pascal Boyer (Université Paris 13)
2)  Andreas Höring (Université Côte d&#039;Azur)
3) Ariane Mezard (Sorbonne Université)     
4) Nicolas Perrin (Ecole polytechnique)
5)  Susanna Zimmermann (Université Paris-Saclay)
"
PR,26,25,,"Elena Di Bernardino (présidente)
Simona Rota Nodari
Olivier Pantz (vice président)
Elisabeth Pecou

Guillaume Carlier
Alexandre Ern
Frédéric Lagoutière
Amandine Veber

Les lettres de recommandation peuvent être déposées en ligne via  : https://math.unice.fr/recomm/depot/upload/pr26_25_MA/

"
PR,25,,,"Locaux:
Barraud Jean-François
Costantino François
Lamy Stéphane (Vice-président)
Otal Jean-Pierre
Spivakovsky Mark (Président)

Extérieurs:
Debord Claire
Delzant Thomas
Iozzi Alessandra
Lambropoulou Sofia
Massuyeau Gwénaël 
Paradan Paul-Emile
Schneps Leila


Les lettres de recommandation peuvent être transmise via le formulaire à l&#039;adresse https://procedures.math.univ-toulouse.fr/recrutements/recommandation/
(modifié le 17/03/23)."
PR,26,,,"Philippe Berthet
Laure Blanc-Ferraud
Gérard Biau 
Cristina Butucea
Fabienne Comte
Charles Dossal
Jalal Fadili
Béatrice Laurent-Bonneau
François Malgouyres
Pierre Neuvial
Anne Philippe
Joseph Salmon
"
PR,26,,,"Membres internes :

Éric Gaudron (Président)

Laurent Chupin (Vice-président)

Arnaud Guillin

Arnaud Münch

Membres externes :

Lucie Baudouin

Ingrid Lacroix-Violet

Hélène Mathis

Yannick Privat

Carole Rosier

Emmanuel Trelat



Les lettres de recommandation sont à envoyer à : Eric.Gaudron@uca.fr"
PR,27,,,\N
PR,26,,,"Virginie Bonnaillie-Noël (CNRS-DMA), Ségolène Callard (ECL-INL), Vincent Calvez (CNRS-ICJ), Laurent Chupin (V.P., UCA-LMBP), Yohann De Castro (ECL-ICJ),   Marie-Annick Galland (ECL-LMFA), Olivier Goubet (Université de Lille-Laboratoire Paul Painlevé), Elisabeth Mironescu (ECL-ICJ), Valérie Perrier (ENSIMAG-LJK), Lionel Roques (INRAE-BioSP), Pietro Salizzoni (P., ECL-LMFA) , Grégory Vial (ECL-ICJ). "
PR,26,25,,"Membres externes :
- Muriel Boulakia
- Colette De Coster
- Alberto Farina
- Laetitia Paoli 

Membres internes :
- Jean Fromentin
- Carole Rosier
- Lionel Rosier
- Dominique Schneider"
PR,25,,,"Internes
========
Yann Bugeaud
Charles Frances
Carlo Gasbarri (vice-président)
Rutger Noot (président)

Externes
========
Frédéric Déglise
Christine Huyghe
Erwan Rousseau
Susanna Zimmermann

Les lettres de recommandation sont à envoyer à Mme P. Igot &lt;igot@unistra.fr&gt; avec &quot;poste professeur AGA&quot; dans le sujet du message."
PR,26,,,"BONNISSEAU Jean-Marc, Professeur (Université Paris 1 mathématiques)

ZUBER Stéphane, DR CNRS (CNRS, Université Paris 1, économie)

CAMACHO-PEREZ Carmen, DR CNRS (CNRS, Université Paris 1, économie mathématique)
 
BAYEN Terence, Professeur (Université d&#039;Avignon, mathématiques)

GRAZIANO Maria-Gabriella, Professeur (Université de Naples Federico  II, économie mathématique)

NUNEZ OLIVA Marina, Professeur (Université de Barcelone, économie mathématique)
 
GUERDJIKOVA Ani, Professeur (Université Grenoble-Alpes, économie)"
PR,25,26,,"Membres locaux :

Ekaterina Amerik
Pascal Auscher
Nicolas Burq
Thomas Gauthier
Colin Guillarmou (vice-président)
Emanuele Macrì (président)


Membres extérieurs :

Hajer Bahouri
Damian Brotbek
Zindine Djadli
Vincent Guedj
Sylvain Maillot
Jasmin Raissy
"
PR,61,,,\N
PR,61,,,\N
