"nature","section","section2","section3","comite"
"PR","25","","","Composition du comité de sélection : 

Frédéric BAYART (Clermont-Ferrand)
Dominique CERVEAU (Rennes)
Julien DUVAL (Orsay)
Gilles GODEFROY (Jussieu)

Lille : 

Catalin BADEA (président)
Valéry GRITSENKO
Alexandre SOUKHOV
Changgui ZHANG "
"MCF","26","","","Membres internes

Louis Ferré
Eric Laguerre
Véronique Lizan-Esquerretou
Marc Perret
Pascal Sarda (Pr)

Membres extérieurs

Caroline Bulf
Alain Kuzniak
Christian Maire
Nicolas Saby
Fabrice Vandebrouck"
"MCF","25","","","BORICHEV Alexandre
DUJARDIN Romain
GRELLIER Sandrine
GRIVAUX Sophie
JUILLET Nicolas
NADIRASHVILI Nicolai
OUHABAZ El Maati
RIGAT Stéphane
SICBALDI Pieralberto
THOMAS Pascal 
TORRESANI Bruno
WIELONSKY Franck
"
"MCF","25","","","Alessandra Sarti (présidente)

Samuel Boissière
Frédéric Bosio 
Paul Broussous
Laurent Evain
Philippe Eyssidieux
Daniele Faenzi
Caroline Gruson
Etienne Mann
Dimitri Markushevich
Nadir Matringe
Pol Vanhaecke
"
"MCF","25","","","\N"
"MCF","26","","","Membres locaux :

Serge NICAISE (Pr 26, président)
Elhadj DOGHECHE (Pr 63)
Félix ALI MEHMETI (Pr 26)
Colette DE COSTER (Pr 26)
Mohammed BELLALIJ (MCF 26)
Fouzia BAGHERY (MCF 26)
Nathalie CAOUDER (MCF 26)
Denis MERCIER (MCF 26)

Membres extérieurs :

Charles SUQUET (Pr 26 Lille I)
Christian LEONARD (Pr 26 Paris X)
Martin COSTABEL (Pr 26 Rennes I)
Olivier GOUBET (Pr 26 Amiens)
Myriam FRADON (MCF 26 Lille I)
Stéphanie LOHRENGEL (MCF 26 Reims)
Jean-Pierre LOHEAC (MCF 26 EC Lyon)
Frédéric LAVANCIER (MCF 26 Nantes)

Source : http://www.univ-valenciennes.fr/sites/default/files/pdf/composition-des-comites-de-selection-2012.pdf"
"MCF","26","","","Rangs A locaux

Bostan Mihai
Boyer Franck (Pr)
Herbin Raphèle 

Rangs A extérieurs

Descombes Stéphane
Helluy Philippe
Masson Roland

Rangs B locaux

Chapuisat Guillemette
Cristofol Michel
Hubert Florence

Rangs B extérieurs

Bonnaillie-Noel Viginie
Calvez Vincent
Noble Pascal"
"MCF","26","","","Ismael Bailleul
Djalil Chafai
Francois Delarue
Josselin Garnier
Benedicte Haas
Stephane Menozzi
Mathieu Merle
Sandrine Peche"
"MCF","27","","","Marie-Hélène ABEL
Frédéric AMBLARD
Bruno ARNALDI (président)
Marin BERTIER
Mohand BOUGHANEM
Peggy CELLIER
Bertrand COUASNON
Serge GARLATTI
Raphaël GILLARD
Guillaume GRAVIER
Pierre-François MARTEAU
Jean-Louis PAZAT"
"PR","26","","","Yves Achdou (Paris 7)
Bruno Bouchard (ENSAE)
Pierre Cardialaguet  (Paris-Dauphine)
David Lannes (ENS)
Terry Lyons (Oxford)
Stefano Olla  (Paris-Dauphine)
Christian Robert (Paris-Dauphine)
Eric Séré (Paris-Dauphine)
Mete Soner (ETH Zurich)"
"MCF","26","","","\N"
"MCF","26","","","\N"
"PR","26","","","Gilles Aubert (président)
Didier Auroux
François Delarue
Roland Masson
Mark Asch
Christophe Besse
Thierry Colin
Patrick Gérard"
"PR","25","","","Extérieurs:
 
C. Simpson
O. Biquard
T. Delzant
J.-J. Risler
B. Enriquez
D. Cerveau
 
Locaux:
 
F. Michel
J. Rebelo
D. Rossler
M. Spivakovsky (président)
S. Lamy
A. Zeriahi"
"MCF","26","25","27","Samy Abbes
Pierre Alquier
Francis Bach
Stephane Boucheron
Djalil Chafai
Arnaud Durand
Ana-Karina Fermin
Mathilde Mougeot
Balasz Kegl
Etienne Roquain
Michele Sebag
Karine Tribouley"
"PR","25","26","","Membre locaux:
G. Henniart (président)
P. Auscher
N. Burq
P. Massart
P. Pansu
W. Werner

Membres extérieurs:
M.-C. Arnaud
O. Debarre
E. Ghys
A. Pasquale
D. Picard
S. Serfaty
"
"MCF","27","","","\N"
"PR","25","26","","Fabrice Planchon (president)
Stéphane Descombes
Jean-Marc Gambaudo
Séverine Rigot
Thierry Colin
Patrick Gérard
Emmanuel Hébey
Raphaël Krikorian"
"MCF","25","","","Alvarez Aurélien
Athanassios Batakis
Frédéric Bernicot
Sylvain Crovisier
Clotilde Fermanian
Sandrine Grellier
Emmanuel Humbert
Vittoria Pierfelice
Jean Renault
Romain Tessera"
"PR","25","26","","Membres locaux:						
Jean-Philippe Anker 	
Nils Berglund (président)			
Indira Chatterji 
Didier Chauveau 
François James 
Jérôme Le Rousseau 

Membres extérieurs:
Guy Barles 
Arnaud Debussche 	
Alessandra Iozzi 
Marc Peigné 
Benoit Perthame 
Jean-Claude Saut 
"
"MCF","25","","","College A
Fleckinger ,Vincent (Président du comité)
Franz, Uwe
Kabanov, Youri

ext :
Banica, Teodor
Bekka, Bachir
Enock, Michel

College B
De la Salle, Mikael
Jacon, Nicolas
Neuwirth, Stefan

ext
Capitaine, Mireille
Collins, Benoit
Fima, Pierre"
"MCF","25","","","EXTÉRIEURS A

Belabas Karim
Mairesse Jean
Schiffmann Olivier

LOCAUX A

Donati-Martin Catherine
Mézard Ariane
Sécherre Vincent

EXTÉRIEURS B

Cadoret Anna
Cornut Christophe
Florence Mathieu

LOCAUX B

Crépeau Emmanuelle
Krir Mohamed
Schraen Benjamin"
"MCF","27","","","\N"
"PR","25","26","","\N"
"PR","26","","","\N"
"PR","26","70","","Teresa Assude
Viviane Durand-Guerrier
Nicolas Fournier
Brigitte Marin
Colette Guillopé
Magali Hersant
Alain Kuzniak
Nicolas Schmitt"
"MCF","6","26","","Membres locaux (Lyon 1)

Rangs A
AUGROS Jean Claude (Président)
MAUME DESCHAMPS Véronique 
ROBERT Christian 

Rangs B
COUSIN Areski 
EYRAUD LOISEL Anne 
LEBOISNE Nicolas 

Membres extérieurs

Rangs A
GAJEWSKI Jean François  (Chambéry)
LAURENT Jean Paul (Paris 1)
LOUVET Pascal (Grenoble 2)
PRIEUR Clémentine (Grenoble 1)

Rangs B
BLANCHET SCALLIET Christophette (Ecole Centrale de Lyon)
LOPEZ Olivier (Paris 6)
RABEHASAINA Landy (Besançon)
SANFILIPPO Gilles (Grenoble 2)
"
"MCF","26","","","\N"
"MCF","25","","","


Zakaria Belhachmi (Metz)
Frédéric Bihan (Université de Savoie)
Georges Comte (Université de Savoie)
Michel Coste (Rennes I)
Nicolas Dutertre (Aix-Marseille)
Goulwen Fichou (Rennes I)
Marguerite Gisclon (Université de Savoie)
Tom Hirschowitz (Université de Savoie)
Romain Joly (UJF Grenoble)
Krzysztof Kurdyka (Université de Savoie)
Olivier Laurent (ENS Lyon)
Laurent Vuillon (Président) (Université de Savoie)
"
"MCF","26","","","membres locaux 

S Cordier , president
T Haberkorn
J Le Rousseau
C Lucas
S Mancini

membres externes

C Cances
T Colin
T Gallouet
P Lafitte
B Grec
"
"PR","26","25","","\N"
"MCF","26","","","Rangs A locaux

Herbin Raphèle (Pr)
Bostan Mihai
Boyer Franck

Rangs A extérieurs

Descombes Stéphane
Helluy Philippe
Masson Roland

Rangs B locaux

Chapuisat Guillemette
Cristofol Michel
Hubert Florence

Rangs B extérieurs

Bonnaillie-Noel Viginie
Calvez Vincent
Noble Pascal"
"MCF","26","","","<h2> Membres locaux </h2> 
<ul>
<li> GALLAY Thierry (Président)</li>
<li> BIDEGARAY-FESQUET Brigitte </li>
<li> BLAYO Éric </li>
<li> ISMAIL Mourad </li>
<li> KAZANTSEV Christine </li>
<li> LABBÉ Stéphane </li>
</ul>

<h2> Membres extérieurs </h2> 
<ul>
<li> ASCH Mark </li>
<li> CHOQUET Catherine </li>
<li> SANCHEZ David </li>
<li> SCHEID Claire </li>
<li> VIDRASCU Marine </li>
<li> VIGNON-CLEMENTEL Irène </li>
</ul>"
"PR","25","","","Membres locaux
Bayart Frédéric 
Bichon Julien (président)
Dumas François
Heurteaux yanick
Royer Emmanuel

Membres exterieurs
Belabas Karim
Maillot Sylvain
Maire Christian
Rivat Joël
Valette Alain"
"MCF","25","","","\N"
"PR","26","","","Membres internes

Louis Ferré
Marc Perret
Pascal Sarda (Pr)

Membres extérieurs

Delphine Blanke
Patrick Cattiaux
Paul Deheuvels
Valentin Patilea
Anne Ruiz-Gazen"
"MCF","25","","","extérieurs rang B:
 
V. Minerbe
O. Druet
J. Déserti
Y. Ollivier
 
extérieurs rang A:
 
J.-C. Sikorav
G. Levitt
M. Zinsmeister
C. Soulé
 
locaux rang B:
 
C. Hardouin
T. Dedieu
C. Lecuire
K. Niederkrueger
 
locaux rang A:
 
F. Berteloot
M. Perret
L. Gavrilov
M. Spivakovsky (président)"
"MCF","27","","","Christel Daniel
Stefan Darmoni
Jean-François Gehanno
Marie-Christine Jaulent
Michel Joubert
Thierry Lecroq
Arnaud Lefebvre
Bruno Patrou
Elise Prieur-Gaston
Brigitte Seroussi
Pascal Staccini
Pierre Zweigenbaum"
"MCF","26","","","Membres locaux:

Baron Richard
Ciuperca Lionel
Essouabri Driss
Filbet Francis
Gipouloux Olivier 
Panasenko Grigory (Pr)

Membres exterieurs:

Bonnetier Eric
Genieys Stéphane
Hilhorst Danielle
Pankrasjkin Konstantin
Poggiale Jean Christophe
Stephanou  Angélique"
"MCF","25","26","","Yves Achdou
Diogo Arsenio
Karine Beauchard
Olivier Bokanowski
Anne-Laure Dalibard
David Gérard-Varet
Edwige Godlewski
Olivier Guéant
François Jouve (PR)
Frédéric Lagoutière
Tony Lelièvre
Yvon Maday
Vincent Millot
Gabriel Peyré"
"MCF","26","","","Laurent Guillopé (président)

Lise Bellanger
Patrice Bertail
Philippe Carmona
Gilles Celeux
Sophie Donnet
Ion Gramma
Frédéric Lavancier
François Nicoleau
Anne Philippe
Laurent Rouvière
Olivier Wintenberger
"
"PR","26","","","\N"
"PR","25","26","","\N"
"PR","25","","","Internes: Robert Oliver, Jean-Marc Delort, Henry de Thélin, Jörg Wildeshaus
Externes: Hans-Werner Henn, Galina Perelman, Bassam Fayad, Jean-Benoît Bost
"
"PR","25","","","Internes: Robert Oliver, Jean-Marc Delort, Henry de Thélin, Jörg Wildeshaus
Externes: Hans-Werner Henn, Galina Perelman, Bassam Fayad, Jean-Benoît Bost
"
"PR","25","","","\N"
"PR","25","","","\N"
"MCF","25","27","","\N"
"MCF","25","26","","\N"
"PR","26","","","Membres Externes
Fabienne Comte (Université Paris 5)
Jean-Yves Dauxois (Université de Franche Comté)
Anne-Laure Fougères (Université Claude Bernard Lyon 1)
Jean-Michel Marin (Université Montpellier 2)
Denys Pommeret (Université de la Méditerranée)

Membres internes
Laurent Chupin - président du comité de sélection
Pierre Druilhet
Arnaud Guillin
Jean Picard
Laurent Serlet"
"MCF","26","","","Composition du comité de sélection : 

Leonid Vainerman (président) 

Yves Achdou 
Thierry  Gallouët 
Patrick Hild
Olivier Guibé 
Muriel Boulakia 
Pierre Gosselet 
Gilbert Levitt 
Leonardo Baffico 
Mohammed Louaked  
Taoufik Sassi 
Christian Dogbe"
"PR","25","","","Anantharaman, Nalini
Arnaud, Marie-Claude
Avila, Artur
Chaperon, Marc
De Pauw, Thierry
Hélein, Frédéric, président
Klopp, Frédéric
Rivière, Tristan
Viterbo, Claude
Yoccoz, Jean-Christophe"
"MCF","25","26","","Rangs B extérieurs :

Peggy Cénac
Thomas Fernique
Viet Chi Tran

Rangs B intérieurs:

Sabine Evrard
Frédéric Paccaut
Samuel Petite

Rangs A extérieurs :

Anne Estrade
Yannick Heurteaux
Dominique Schneider

Rangs A intérieurs :

Fabien Durand
Ai-Hua Fan
Olivier Goubet"
"MCF","26","","","Membres locaux

De Bièvre S.
Gloria A.
Tudor C.
Chainais C.

Dujardin G.
Rivière G.
Matos A.
Kahn J.

Membres extérieurs

De Bouard A.
Rousset F.
Cohen A.
Eymard R.


Bonnaillie V.
Le Guyader C.
Weynans L.
Bolley F.

"
"MCF","25","26","","Broze laurence
Rahman Shahid
Dabo-Niang Sophie
Torres Olivier
Billon Alexandre
Verdebout Thomas
Koessler Frédéric
Preda Cristian
Zakoian Jean-Michel
Brotcorne Luce
Masiello Esterina
Viossat Yannick"
"MCF","26","","","Internes:
Albert Cohen (Président)
Hervé Le Dret
Jean-Francois Babadjian
Franck Sueur

Extérieurs:
François Bouchut
Marius Tucsnak
Karine Beauchard
Guillaume Legendre"
"PR","25","","","\N"
