"nature","section","section2","section3","comite"
"MCF","26","","","Mme CHOUZENOUX, EMILIE, Université Paris Est Marne-la-Vallée
M. DURRIEU, GILLES, LMBA
M. EMILY, MATHIEU, IRMAR / Agrocampus OUEST
Mme FALL, MAME DIARRA, Université d&#039;Orléans
Mme FRIGUET, CHLOE, IUT VANNES
Mme LAMBERT-LACROIX, SOPHIE, IMAG Grenoble
Mme LE PEVEDIC, BRIGITTE, IUT VANNES
M. MEYER, PATRICK, IMT Atlantique
M. SEPTIER, FRANCOIS, LABSTIC
M. SEVAUX, MARC, LABSTIC"
"MCF","26","25","","Membres internes : 

Sylvain Arlot (président)
Camille Coron
Nicolas Curien 
Christophe Giraud 
Matthieu Lerasle
Thanh-Mai Pham Ngoc

Membres externes : 

Béatrice de Tilière
Sophie Donnet
Magalie Fromont
Emilie Kaufmann
Igor Kortchemski
Olivier Wintenberger
"
"MCF","27","","","BECHET Nicolas
BERTAUX Aurélie
CHAPEL Laetitia
LAFOREST Frédérique
LE SOMMER Nicolas
LEFEVRE Sébastien
SEBILLOT Pascale
WEMMERT Cédric"
"MCF","25","","","Rang A:
Barraud Jean-François
Baseilhac Stéphane
Debord Claire
Géret Florence (Présidente)
Paradan Paul-Emile

Rang B:
Berthomieu Alain
Bonnafé Elsa
Geninska Slavyana
Lévy Cyril
Raimbault Jean

NB: Les lettres de recommandation sont à adresser à Alain Berthomieu, alain.berthomieu@univ-jfc.fr
"
"MCF","26","","","Rang A :
Dumont Serge
El Yacoubi Samira
Hild Patrick
Sofonea Mircea
Touzani Rachid

Rang B :
Boualem Hassan
Brouzet Robert
Guillaume Sophie
Truffert Annick
Viguier-Pla Sylvie"
"MCF","26","","","Benea Cristina
Bouin Emeric
Bousquet Pierre
Brandolese Lorenzo
Castell Fabienne
Guès Olivier (président du comité : olivier.gues@univ-amu.fr)
Hamel François
Henrot Antoine
Logak Elisabeth
Monniaux Sylvie
Parini Enea
Perrin Charlotte
"
"MCF","61","27","","\N"
"MCF","25","","","Rang A intérieur-es:

Serge Troubetzkoy (Président, serge.troubetzkoy@univ-amu.fr)
Michelle Sergent (chimiste, représentante de l&#039;UFR sciences)
Michel Boileau

Rang A extérieur-es:

Indira Chatterji
Louis Funar
Carlos Matheus

Rang B intérieur-es:

Anna Frid
Thierry Coulbois
Benjamin Audoux (Vice Président)

Rang B extérieur-es
 	
Cécile Dartyge
Isabelle Liousse
Catherine Gille
"
"MCF","27","","","Nicolas Brunel (PR ENSIIE,Président) 
Véronique Benzaken (PR Paris-Sud)
Yves Bertot (DR INRIA)
Tijani Chaed (PR TSP)
Gilles Dowek (DR INRIA,,PR LSV)
Renaud Rioboo (PR ENSIIE)
Guillaume Burel (MCF ENSIIE, Vice-président)
Julien Forest (MCF ENSIIE)
Aurélie Hurault (MCF INP)
Chantal Keller (MCF Paris-Sud)
Micaela Mayero (MCF Paris 13)
Mihaela Sighireanu (MCF Paris 7)"
"MCF","27","","","Membres appartenant à l&#039;établissement :
  BOURDEAUD&#039;HUY Thomas
  LE COURTOIS Véronique (présidente)
  PERNOD Philippe (vice-président)
  TOGUYENI Armand

Membres extérieurs à l&#039;établissement :
  COLOT Olivier
  PARRAIN Anne
  RAMDANE CHERIF-KHETTAF Wahiba
  SENELLART Pierre
  TABARY Sébastien
  TISON Sophie"
"PR","27","","","\N"
"MCF","27","","","Membres internes
- Président : M. Claude BARRAS, Maître de Conférences
- Vice-Présidente : Mme Anne-Laure LIGOZAT, Maître de Conférences
- M. Alexandre ALLAUZEN, Professeur des Universités
- M. Aurelien DECELLE, Maître de Conférences
- Mme Christine FROIDEVAUX, Professeur des Universités
- M. Jean-Luc GAUVAIN, Directeur de Recherche
- Mme Sophie ROSSET, Directeur de Recherche
- M. Guillaume WISNIEWSKI, Maître de Conférences

Membres externes
- M. Thierry ARTIERES, Professeur des Universités (Ecole Centrale Marseille)
- Mme Véronique AUBERGE, Chargé de Recherche (CNRS)
- Mme Nathalie CAMELIN, Maître de Conférences (Université du Maine)
- M. Guillaume GRAVIER, Directeur de Recherche (CNRS)
- M. Denis JOUVET, Directeur de Recherche (INRIA Nancy)
- M. Joseph LE ROUX, Maître de Conférences (Univ Paris 13)
- M. Fabrice LEFEVRE, Professeur des Universités (Université d&#039;Avignon)
- Mme Solen QUINIOU, Maître de Conférences (Université de Nantes)
"
"MCF","27","","","\N"
"MCF","27","","","\N"
"MCF","61","27","","CHATELET Éric
DAHANE Mohamed
HANI Yasmina
PRINS Christian
REYES Tatiana
SAUER Nathalie
TALBI El Ghazali
YALOUI Alice"
"MCF","27","","","\N"
"PR","25","26","","Membres internes

Alice Guionnet
Grégory Miermont
Luc Ria
Laure Saint-Raymond
Nicolas Trotignon

Membres externes

Yves Bréchet
Xavier Buff
Olivier Druet
Viviane Durand-Guerrier
Christian Mercat
Cécile Ouvrier-Buffet
Christiane Rousseau"
"MCF","27","","","Bienvenu Meghyn
Chevaleyre Yann
Destercke Sébastien
Doutre Sylvie
Grandvalet Yves
Lagrue Sylvain
Lourdeaux Domitile
Öztürk Meltem
Papini Odile
Sedki Karima
Trigano Philippe
Zanuttini Bruno



"
"PR","26","","","\N"
"PR","26","27","","Internes :
- Alexandre d&#039;Aspremont (DI ENS, SIERRA)
- Ivan Laptev (DI ENS, WILLOW)
- Gabriel Peyré (DMA)
- Pierre Senellart (DI ENS, VALDA), vice-président

Externes
- Florence d&#039;Alché-Buc (LTCI, Télécom ParisTech)
- Sihem Amer-Yahia (LIG, CNRS)
- Jamal Atif (LAMSADE, Université Paris-Dauphine)
- Frédéric Jurie (GREYC, Université de Caen Normandie)
- Mireille Régnier (LIX, CNRS), présidente
- Michèle Sebag (LRI, CNRS) "
"PR","26","","","\N"
"PR","61","26","","Achard Sophie
François Manuel
Giovannelli Jean-François
Kieffer Michel
Labadie Nacima
Nikiforov Igor
Pergamenchtchikov Serge
Snoussi Hichem

Source : https://www.utt.fr/l-utt/carrieres-emplois/poste-d-enseignant-chercheur/poste-d-enseignant-chercheur-22853.kjsp?RH=1525424944759"
"PR","27","","","Laure PETRUCCI DAUCHY
Sylvie DESPRES
Younes BENNANI MEZIANE
Thierry CHARNOIS
Celine ROUVEIROL

Jérôme AZE
Bernard ESPINASSE
Marie-Christine JAULENT
Myriam LAMOLLE
Andrea TETTAMANZI
Yannick TOUSSAINT
"
"PR","25","26","","Raphaël Danchin
Stéphane Jaffard (président)
Galina Perelman
Etienne Sandier

Extérieurs:
François Bouchut
Monique Dauge
Jean-Marc Delort
Adriana Garroni
Filippo santambrogio"
"MCF","26","","","Membres extérieurs:
Hélène Barucq
Anne de Bouard
Marc Massot (Président)
Gisella Croce 
Marion Darbas
Juliette Venel

Membres locaux :
Nicolas Forcadel (Vice-président)
Christian Gout
Witold Respondek
Jean-Guy Caputo
Rachida El Assoudi
Antoine Tonnoir
"
"MCF","26","","","Membres internes : 

Pascal Massart (président)
Bruno Falissard
Elisabeth Gassiat 
Marie-Anne Poursat
Mohammed Sedki
Josiane Warszawski

Membres externes : 

Philippe Aegerter
Flora Alarcon 
Chantal Guihenneuc
Stéphane Robin
Laure Sansonnet 
Sophie Tezenas 


"
"MCF","25","","","Rang A

Membres internes

David Hernandez
Emmanuel Letellier
Marc Rosso

Membres externes

Anne Moreau (Lille)
Nicolas Perrin (Versailles)
Nicolas Ressayre (Lyon)

Rang B

Membres internes

Sophie Chemla
Daniel Juteau
Sophie Morier-Genoud

Membres externes

Martina Lanini (Rome)
Karine Sorlin (Amiens)
Michela Varagnolo (Cergy-Pontoise)
"
"PR","26","25","","Membres internes : 

Patrick Gérard (président)
Nicolas Burq
Julien Duval 
Bertrand Maury
Quentin Mérigot

Membres externes : 

Valeria Banica
Guillaume Carlier
Sandrine Grellier 
Pauline Lafitte-Godillon
Magali Ribot


"
"PR","26","","","Internes :
Bertail, Patrice   		        
Durot, Cécile          (vice-présidente)		
Léonard, Christian     (président) 	
Soulier, Philippe   		    	
Théret, Marie    				       


Externes :
Boucheron, Stéphane   	(Paris Diderot)	
Chafaï, Djalil          (Paris Dauphine)
Comte, Fabienne 	(Paris Descartes)
Löcherbach, Eva		(Paris 1)
Philippe, Anne		(Nantes)
"
"PR","27","","","Membres internes :
  ALAGHA Khaldoun
  BIDOIT Nicole
  CAUTIS Bogdan
  MARTIN Steven
  SABOURET Nicolas
  SEBAG Michèle

Membres externes :
  BOUYER Patricia
  CANU Stéphane
  DOUCET Anne
  GUÉRIN-LASSOUS Isabelle
  NADAL Jean-Pierre
  SENELLART Pierre"
"MCF","26","","","Anna Ben-Hamou (Paris 6)
Quentin Berger (Paris 6)
François Bolley (Paris 6, président)
Carola Doerr (Paris 6)
Nathanaël Enriquez (Orsay)
Irina Kourkova (Paris 6)
Cyril Labbé (Dauphine)
Guillaume Poly (Rennes 1)
Gabriel Rivière (Nantes)
Marie Théret (Nanterre)"
"MCF","26","","","Andrés Almansa
Isabelle Bloch (Présidente)
Claire Boyer
Blanche Buet
Caroline Chaux
Thérèse Collins
Julie Delon
Charles Kervrann
Camille Kurtz
Francesca Mangione
Julien Rabin
Bertrand Tavitian"
"MCF","26","","","Ludovic Chamoin
Victorita Dolean
Jean-Michel Ghidaglia
Pauline Lafitte-Godillon
Roland Masson (Président)
Enric Meinhardt-Llopis 
Laure Quivy
Nicole Spillane"
"MCF","26","","","INTERNES
M. Moukrim, Azim
M. Bouzebda, Salim
M. De Vuyst, Florian
Mme Gayraud, Ghislaine
M. Limnios, Nikolaos

EXTERNES
Mme Fall, Mame Diarra (université d&#039;Orléans)
M. Keziou, Amor (université de Reims Champagne-Ardenne)
Mme Rebafka, Tabea (Sorbonne université)
Mme Ruiz-Gazen, Anne (université de Toulouse 1 Capitole)
Mme Toulemonde, Gwladys (université de Montpellier)
Mme Vimond, Myriam (ENSAI Rennes)
M. Worms, Julien (Université de Versailles-Saint-Quentin)"
"MCF","26","","","Collège A intérieurs

Dolbeault Jean
Glass Olivier

Collège A extérieurs

Gravejat Philippe
Lafitte Pauline

Collège B intérieurs

Bouin Emeric
Nouaili Nejla

Collège B extérieurs

Ehrlacher Virginie
Ralea Adina"
"MCF","26","","","Membres internes

Martin Campos Pinto
Xavier Claeys
Albert Cohen (Président)
Cindy Guichard
Frédéric Hecht
Sidi-Mahmoud Kaber
Delphine Salort

Membres externes
Jean-David Benamou
Maya de Buhan
Laurent Dumas
Pauline Lafitte-Godillon
Aline Lefebvre-Lepot
Tony Lelièvre
Nicole Spillane"
"MCF","26","25","","Crépeau Emmanuelle
Després Bruno
Dolean Victorita
Herbin Raphaèle
Huneau Cécile
Jolivet Pierre
Lafitte Pauline
Minjeaud Sebastian
Pantz Olivier (Président)
Peruani Fernando
Puel Marjolaine
Smets Didier
"
"MCF","25","","","Locaux : I. Chalendar (présidente), O. Guédon, C. Lacour, L. Deléaval (vice-président), J. Roth, P.A. Zitt.

Extérieurs: S. Grivaux, C. Le Merdy, F. Pène, G. Aubrun, M. Fathi, I. Mondello"
"PR","27","","","\N"
"PR","25","26","","Internes :
- Bertrand Deroin
- Élisabeth Logak (vice-présidente)
- Nikolay Tzvetkov (président)
- Wei-Min Wang

Externes :
- Mariana Haragus (Université de Franche-Comté)
- Yvan Martel (École polytechnique)
- Stefano Olla (Université Paris Dauphine)
- Éric Séré (Université Paris Dauphine)"
"PR","26","","","\N"
"PR","25","","","Frank Barthe.
Jean-Yves Chemin. 
Antoine Ducros (président). 
Isabelle Gallagher. 
Sophie Grivaux. 
Vincent Guedj. 
Ilia Itenberg. 
Patrice Le Calvez. 
Christine Lescop. 
Michela Petrini. 
Nicolas Ressayre. 
Benoît Stroh. "
"MCF","26","","","Gilles Blanchard, Université  de Postdam
Antoine Chambaz, Université Paris Descartes
Sylvie Chevret, Université Paris Diderot et Hôpital Saint-Louis
Christophe Denis, Université Paris-Est Marne-la-Vallée
Thierry Dumont, Université Paris Nanterre
Cécile Durot, Université Paris Nanterre
Céline Duval, Université Paris Descartes
Agathe Guilloux, Université d&#039;Evry
Tristan Mary-Huard, INRA, AgroParisTech
Tabea Rebafka, Sorbonne Université
Jérôme Sueur, Musée National d&#039;Histoire Naturelle
Pascale Tubert, INSERM et Université Versailles Saint-Quentin
"
"MCF","25","","","Membres de l&#039;Université :
BIREMBAUX Olivier (Président du COS)
CREUSE Emmanuel
DELOT Thierry
THILLIEZ Marie
VANDERWINDEN Anne-Joelle
VRANCKEN Luc


Membres extérieurs : 
BORRELLI Vincent  (Lyon)
DANIEL Benoit  (Nancy)
FINE Joel  (Bruxelles)
GOEMANS Wendy (Leuven)
MARTIN-MOLINA Veronica  (Seville)
MORIN Geraldine (Toulouse) "
"MCF","26","70","","ARTAUD Michèle
BUFF Xavier
COULANGE Lalina
CRUMIERE Anne
FERRATY Frédéric
GIBEL Patrick
GILLIBERT Jean
JESSEL Nadine
LAGUERRE Eric
MARGOLINA Claire
NUS Marie-France
VANDEBROUCK Fabrice
"
"MCF","26","","","ABBOUD Maha
BRONNER Alain
GIBEL Patrick
GUEUDET Ghislaine
KERMEN Isabelle
KLOECKNER Benoit
MOUNIER Eric
SAYAC Nathalie
"
"MCF","25","","","Junyan Cao. 
Sophie Chemla. 
Antoine Ducros (président).
Cécile Huneau. 
Jimmy Lamboley.
Ann Lemahieu. 
Anna Lenzhen. 
Gilbert Levitt. 
Marco Maculan
Rutger Noot. 
Anne Pichon. 
Emmanuel Trélat. 
Isabelle Tristani. 
David Gérard-Varet. 


"
"MCF","26","65","67","\N"
"MCF","25","26","70","BARRIER Thomas
CHENEVOTOT Françoise
DE VITTORI Thomas
DESOMBRE Caroline
GOUBET Jean-François
GRAPIN Nadine
HERSANT Magali
MANGIANTE Christine
MERCAT Christian
MODESTE Simon
OUVRIER-BUFFET Cécile
VASSEUR Jérôme
"
"PR","26","","","Extérieurs: Amaury Lambert, Anne Estrade, Béatrice de Tillière, Bénédicte Haas, Florent Malrieu.
Locaux: V. Bally (président), R. Elie, O. Guédon, D. Lamberton, F. Merlevède (vice-présidente)"
"PR","26","","","Bruno Bouchard-Denize (Dauphine)
Arnaud Guillin (Clermont-Ferrand)
Mathieu Lewin (Dauphine)
Stéphane Mischler (Dauphine, Président du comité)
Valérie Perrier (Grenoble)
Mathieu Rosenbaum (Polytechnique)
Judith Rousseau (Oxford)
Cristina Toninelli (Dauphine)"
"MCF","26","","","\N"
"MCF","26","","","Rollinde Emmanuel
Abboud Maha
Chambris Christine
Courilleau Patrick
Jamet Frank
Ginouillac Stéphane
Dos Reis Assude Teresa
Chaachoua Hamid
Coulange Lalina
Hersant Magali
Hoppenot Philippe
Georget Jean-Philippe
Grapin Nadine
Hache Christophe
"
"MCF","26","","","Marianne Bessemoulin-Chatard
Laurent Dumas (Président)
Bérénice Grec
François James 
Otared Kavian
Alexei Lozinski
Benjamin Mauroy
Karima Mersad
Philippe Moireau
Benoît Semin
Marcela Szopos
Ariane Trescases
"
"MCF","25","","","Membres de l&#039;IDP

Azat Gainutdinov

Christine Georgelin

Jérémie Guilhot

Cédric Lecouvey

Vincent Beck

Magali Ribot


Membres extérieurs

Olivier Brunat

Maud Devisscher

Marni Mishna

Anne Moreau 

Loïc Poulain d&#039;Andecy

Vincent Sécherre
"
"PR","27","","","Membres internes :
  BASSINO Frédérique
  BENNANI MEZIANE Younès
  CHARNOIS Thierry
  FOUQUERE Christophe (président)
  NAZARENKO Adeline (assesseur)
  ROUVEIROL Céline
  
Membres externes :
  CRÉMILLEUX Bruno
  DAILLE Béatrice
  GAUSSIER Eric
  MOUGEOT Mathilde
  SENELLART Pierre
  TEISSEIRE Maguelonne
  VAYATIS Nicolas
  ZWEIGENBAUM Pierre
"
"PR","25","26","","Membres extérieurs:

Fabienne CASTELL (Marseille)
Sébastien GOUEZEL (Nantes)
Alice GUIONNET (ENS Lyon)
Jean François LE GALL (Paris Saclay) - Président
Eva LOCHERBACH (Paris 1)
Cristina TONINELLI (Paris Dauphine)


Membres locaux:

Franck BARTHE
Patrick CATTIAUX  - Vice Président
Laure COUTIN
Yuxin GE
Michel LEDOUX



Les lettres de recommandation sont à envoyer au Président et/ou au Vice Président du comité."
"PR","26","","","Internes à l&#039;établissement :
Jean-Pierre Bertoglio
Christophe Corre (président)
Martine Marion
Élisabeth Mironescu
Grégory Vial

Extérieurs :
Benoît Cadre
Aurélien Garivier
Véronique Maume-Deschamps
Mathilde Mougeot (vice-présidente)
Anthony Nouy
Jean-Michel Poggi"
"MCF","26","","","Pascal Massart (PR, Université Paris Sud)
Elisabeth Pecou (PR, Université Nice Sophia Antipolis)
Patricia Reynaud-Bouret (DR CNRS, Université Nice Sophia Antipolis)
Christian Robert (PR, Université Paris-Dauphine)
Stéphane Robin (DR INRA, AgroParisTech)
Adeline Samson (PR, Université Grenoble Alpes) 

Sophie Donnet (CR INRA, AgroParisTech)
Thomas Laloë (MCF, UNS)
Robin Genuer (MCF, Université de Bordeaux)
Benjamin Guedj (CR Inria, Inria Lille - Nord Europe)
Thanh Mai Pham Ngoc (MCF, Université Paris Sud)
Gwladys Toulemonde (MCF, Université de Montpellier)"
"MCF","27","","","Frédérique Bassino
Giovanni Bernardi
Olivier Carton
Emmanuel.Chailloux
Vincent Cohen Haddad
Hugues Fauconnier
Laure Gonnord
Chantal Keller
Anthony Leverrier
Andreas Podelski
Maria Potop-Butucaru
Alexis Saurin
Mihaela Sighireanu
Christine Tasson
Nicolas Trotignon
Daniele Varacca

*******

Date présélection : 4 avril 2019
Dates sélection/délibération 16 et 17 mai 2019
"
"MCF","25","","","Membres internes

BADULESCU Ioan
BONNAFÉ Cédric
MONTAGARD Pierre-Louis
NYSSEN Louise
ROCHE Philippe

Membres externes

BERTOLIN Cristiana (Turin)
FLORIS Enrica (Poitiers)
LIU Qing (Bordeaux) 
MANN Etienne (Angers)
VARAGNOLO Michela (Cergy-Pontoise)"
"MCF","27","","","\N"
"MCF","26","","","ALLASSONNIERE Stéphanie
BEN-HAMOU Anna
CORON Camille
EL ALAOUI Linda
GAUDRON-TROUVE Isabelle
HAAS Bénédicte
HU Yueyun
LATOUCHE Pierre
SIMENHAUS François
VAUCHELET Nicolas
"
"MCF","25","26","","OUDET Edouard PR Université Grenoble Alpes Président
RUSS Emmanuel PR Université Grenoble Alpes Vice-président
BONNETIER Eric PR Université Grenoble-Alpes Membre
BUCUR Dorin PR Universite Savoie Mont Blanc Membre
CHAPUISAT Guillemette MCF Aix-Marseille Université Membre
CLAUSEL Marianne PR Université de Lorraine Membre
MILLOT Vincent MCF Université Paris Diderot Membre
MIOT Evelyne CR CNRS Membre
MOONENS Laurent MCF Université Paris-Sud Membre
PUEL Marjolaine PR Université de Nice Sophia Membre
ROUSSIER MICHON Violaine MCF INSA TOULOUSE Membre
THIBERT Boris MCF Université Grenoble ALpes Membre"
"MCF","25","","","Membres internes

BACHER Roland
CHECCOLI Sara
FASEL Jean (président)
PULITA Andrea
REMOND Gael
VITSE Vanessa

Membres externes

ARMANA Cecile
AUTISSIER Pascal
BERGER Laurent
DARTYGE Cecile
POINEAU Jerome
REBOLLEDO Marusia"
"MCF","26","","","Bastien Fernandez (président)
Giambattista Giacomin
Ilaria Giulini
Cyrille Lucas
Mylène Maïda
Camille Male
Ellen Saada
Justin Salez
Béatrice de Tilière
Amandine Véber"
"PR","25","","","Membres internes : 

Benoît Daniel (Vice-Président)
Alain Genestier 
Caroline Gruson 
Gianluca Pacienza (Président)
Angela Pasquale 

Membres externes : 

Sébastien Boucksom 
Cinzia Casagrande 
Stéphane Gaussent 
David Harari
Hugo Parlier
Nicolas Ressayre
Erwan Rousseau"
"MCF","26","","","Abraham Romain
Andreoletti Pierre
Berglund Nils
Debs Pierre
Fall Mame Diarra
Zani Marguerite (présidente)

Basdevant Anne-Laure
Chen Xinxin
Enriquez Nathanael
Estrade Anne
Malrieu Florent
Pellegrini Clément

"
"PR","26","25","","Membres internes

Loïc Foissy
Carole Rosier (n&#039;a pas participé aux délibérations)
Dominique Schneider
Lech Zielinski

Members externes

Fatiha Alabau
Jean-Paul Chehab
Catherine Choquet
Patricia Gaitan
"
"MCF","26","","","Sylvain Arlot (Univ. Paris-Saclay)
Vincent Audigier (CNAM)
Catherine Donati (Univ. Versailles-St-Quentin)
Pierre Gabriel (Univ. Versailles-St-Quentin)
Agnès Grimaud (Univ. Versailles-St-Quentin)
Agathe Guilloux (Univ. Evry Val d&#039;Essonne)
Céline Lévy-Leduc (AgroParisTech-INRA)
Emmanuel Rio (Univ. Versailles-St-Quentin)
Vincent Secherre (Univ. Versailles-St-Quentin)
Vincent Vandewalle (Univ. Lille &amp; INRIA)
Fanny Villers (Sorbonne Universités)
Julien Worms (Univ. Versailles-St-Quentin)

"
"MCF","25","","","François Berteloot
Virginie Charette
Eleonora di Nezza
François Gautero
Andreas Höring (prés.)
Pierre Jammes
Fanny Kassel
Soyoung Moon
Adam Parusinski
Anne Pichon
Matteo Ruggiero
Susanna Zimmermann"
"PR","25","26","","Membres internes : 

Cyril Houdayer (président)
Jean-Benoît Bost
Elisabeth Bouscaren
Nicolas Burq 
Joël Merker

Membres externes : 

François Béguin
Bénédicte Haas
Angela Pasquale
Bertrand Rémy
Alessandra Sarti
"
"PR","26","27","","Julien Jacques
Julien Velcin
Sabine Loudcher
Jean-Yves Authier
Adeline Samson
Sophie Dabo-Niang
Sandra Bringay
Aurélien Garivier
Alexandre Aussem
Pierre Mercklé

"
"MCF","25","","","Nicole Bardy-Panse
Ana-Maria Castravet
Pierre-Emmanuel Chaput (président)
Huayi Chen
Lie Fu
Alain Genestier
Henri Guenancia
Régine Marchand
Clelia Pech
Simon Riche
Sandra Rozensztajn
Matei Toma (vice président)
"
"MCF","26","","","\N"
"PR","26","",""," Karine Beauchard (ENS Rennes)
 Marc Dambrine (Pau)
 Thomas Duyckaerts (Paris Nord)
 Jérémy Faupin (Nancy)
 Isabelle Gallagher (ENS Paris)
 Anne Gegout-Petit (Nancy-vice présidente)
 Emmanuel Grenier (ENS Lyon)
 Antoine Henrot (Nancy-président)
 Patrick Joly (ENSTA)
 Bertrand Maury (Paris Saclay)
 Frédéric Robert (Nancy)
 Stéphanie Salmon (Reims)
"
"MCF","26","","","Externes:
               
Antoine  Rolland       
Elodie Brunel-Piccinini
Jean-Guillaume Dumas   
Liliane Bel            
Natacha Heutte         
Philippe Saint-Pierre  

Locaux: 
                       
Arnaud Guillin                
Adrien Wohrer                
Anne-Françoise Yao-Lafourcade
Malika More                   
Nourddine Azzaoui             
Nicolas Mainetti"
"MCF","25","","","Membres internes : 

Olivier Schiffmann (président)
Philip Boalch
Gaëtan Chenevier
Banafsheh Farang-Hariri
Benjamin Hennion
Nicolas Ratazzi 

Membres externes : 

Ana-Maria Castravet 
Stéphane Druel 
Catriona Maclean
Philippe Michel 
Sophie Morier-Genoud 
Michela Varagnolo
"
"PR","26","","","Membres extérieurs: 

Jérémie Bigot
Charles Bouveyron
Marianne Clausel
Anne Gégout-Petit
Claire Lacour
Jean-Michel Poggi

Membres de l&#039;Institut de Mathématiques de Toulouse

Philippe Berthet
Jean-Yves Dauxois
Gersende Fort
Béatrice Laurent (Présidente)
Pascal Noble
Anthony Réveillac (Vice-Président)


"
