"nature","section","section2","section3","comite"
"MCF","26","","","# Membres internes :
Pierre Granier
Nicolas Gravel
Mireille Canalis-Durand
Mathieu Faure
Marina Talet
Roberta Ziparro

# Membres externes :
Jérôme Renault
Stéphane Villeneuve
Maria J. Esteban
Miquel Oliu-Barton
Fabien Gensbittel
Nathalie Picard"
"MCF","27","","","M DE DINECHIN FLORENT (Président CoS) PR INSA LYON CITI INTERNE 
M BOULICAULT JEAN-FRANCOIS PR INSA LYON LIRIS INTERNE 
M VALOIS FABRICE PR INSA LYON CITI INTERNE
Mme EGLIN VERONIQUE PR INSA LYON LIRIS INTERNE
M CUNCHE MATHIEU MCF INSA LYON CITI INTERNE
M PONGE JULIEN MCF INSA LYON CITI INTERNE
M PORTIER PIERRE EDOUARD MCF INSA LYON LIRIS INTERNE
Mme MINIER MARINE PR UNIVERSITE DE LORRAINE LORIA EXTERNE
Mme COLLET CHRISTINE PR ENSIMAG LIG EXTERNE
Mme CHRISMENT ISABELLE PR TELECOM NANCY LORIA EXTERNE 
M PUCHERAL PHILIPPE PR UNIVERSITE DE VERSAILLES SAINT QUENTIN EN YVELINES EXTERNE 
Mme BENOIT ANNE MCF ENS-LYON LIP EXTERNE
Mme FINANCE BEATRICE MCF UNIVERSITE DE VERSAILLES SAINT QUENTIN EN YVELINES EXTERNE
Mme BEN MOKTAR SONIA CR CNRS LIRIS EXTERNE
M ANCIAUX NICOLAS CR INRIA PARIS/SACLAY EXTERNE 
M THION ROMUALD MCF UNIVERSITE CLAUDE BERNARD LYON 1 LIRIS EXTERNE"
"MCF","27","","","\N"
"MCF","25","26","","J. Brémont, I. Chalendar, L. Deléaval, C. Donati-Martin, I. Gentil, O. Guédon, M. Maida, V. Pierfelice, V. Petkova, R. Rhodes, P.M. Samson, P.A. Zitt"
"MCF","26","","","Nicolas Curien
Jean-Stéphane Dhersin
Nathalie Eisenbaum
Nathanaël Enriquez
Isabelle Gaudron
Bénedicte Haas
Yueyun Hu
Ahmed Kebaier
Françoise Pène
Arvind Singh
Marie Théret
Laurent Tournier

Contact : Bénédicte Haas haas@math.univ-paris13.fr 

Les lettres de recommandation sont à envoyer directement par leurs auteurs sur notre serveur: https://www.math.univ-paris13.fr/applications/depot/
 
"
"MCF","27","","","\N"
"MCF","27","","","\N"
"PR","27","","","Françoise BAUDE
David COUDERT
Marie-Pierre GLEIZES
Susanne GRAF
Johan MONTAGNAT
Alix MUNIER-KORDON
Vivien QUEMA
Jean-Charles REGIN"
"PR","26","","","Par ordre alphabétique, 

Philippe Bich (Université Paris 1)
Jean-Marc Bonnisseau  (Université Paris 1)
Jean-Baptiste Caillau  (Université de Bourgogne.fr)
Marc-Olivier Czarnecki (Université Montpellier 2)
Pascal Gourdel (Président, Université Paris 1)
Gabriella Graziano (University di Napoli Federico II, Italie )
Rim Lahmandi-Ayed (Ecole Supérieure de la Statistique et de l&#039;Analyse de lInformation, Université de Carthage, Tunisie)
Carine Souveyet (Université Paris 1)
"
"PR","26","","","Membres extérieurs :

P. DEVOLDER (Université Catholique de Louvain)
O. LOPEZ (Université Pierre et Marie Curie - Paris VI)
V. MAUME-DESCHAMPS (Université Lyon 1)
F. MERLEVEDE (Université de Marne-la-Vallée)
M. ROSENBAUM (Ecole Polytechnique)

Membres locaux (Université de Strasbourg) :

J. BERARD
Y. BUGEAUD
J. FRANCHI
L. GARDES
A. GUILLOU"
"MCF","27","","","Membres internes :
    - Mme Boyer Anne
    - M.Kerrien Erwan
    - M. Langlois David
    - Mme Rennesson Isabelle
    - M. Toussaint Yannick

Membres externes :
    - Mme Daille Beatrice
    - M. Dowek Gilles
    - Mme Faron-Zucker Catherine
    - Mme Guin Nathalie
    - M. Pantel Marc
    - M. Quinson Martin
    - M. Rioult Francois"
"MCF","27","","","Membres locaux :
Franck Delaplace
Hanna Klaudel
Tarek Melliti
Franck Pommereau
Fariza Tahi

Membres extérieurs :
Cinzia Di Giusto
Jérôme Feret
Jean-Louis Giavitto
Loïc Paulevé
Laure Petrucci
Élisabeth Remy
Sylvain Sené"
"PR","26","","","Jacques Bénasséni
Marcel Calvez
Dominique Dehay
Marina Kleptsyna
Sophie Lambert-Lacroix
André Mas
Bruno Pelletier
Anne Ruiz-Gazen"
"MCF","27","","","\N"
"MCF","27","","","\N"
"MCF","27","","","\N"
"MCF","27","","","Membres internes :
    - Mme Boltcheva Dobrina
    - M. Devillers Olivier
    - M. Kerautret Bertrand
    - Mme Minier Marine
    - M. Simon Gilles

Membres externes :
    - M. Andres Eric
    - M. Colin De Verdière Eric
    - Mme Digne Julie
    - M. Hetroy Franck
    - Mme Morin Luce
    - M. Passat Nicolas
    - Mme Sivignon Isabelle"
"MCF","26","","","Xavier Blanc (Président)
Adina Ciomaga
Michael Goldmann
François Jouve
Mathieu Léautaud
Aline Lefebvre-Lepot
Jean-Marie Mirebeau
Benoit Perthame
Elisabeth Rouy-Mironescu
Stéphanie Salmon
"
"MCF","25","","","Membres Externes :

Livio Flaminio (Lille), Président
Olivier Guichard (Strasbourg)
Anna Lenzhen (Rennes)
Ana Reguera (Valladolid)
Margherita Sandon (Strasbourg)
Marina Ville (Tours)

Membres internes :

Pascal Autissier
Laurent Bessières
Marie-Line Chabanol
Vincent Koziarz, Vice-Président
Mickaël Matusinski
Pierre Mounoud "
"PR","26","","","Pascale Bauda
Liliane Bel
Laurent Bordes
Anne Gégout-Petit
Adeline Leclercq-Samson
Jean-Michel Poggi
Radu Stoïca
Philippe Usseglio-Polatera"
"MCF","25","","","
Barilari, Davide 
Burguet, David
Dujardin, Romain  
Eliasson, Hakan
Erschler, Anna 
Liousse,  Isabelle 
Ma, Xiaonan
Matheus Silva Santos, Carlos
Miranda, Eva
Perelman,  Galina 
Sandon, Sheila
Saprykina, Masha
Zavidovic, Maxime
Zurich, Anton"
"MCF","25","","","Membres locaux

Charles Frances
Carlo Gasbarri
Rutger Noot

Damian Brotbek
Adriano Marmora
Nathalie Wach

Membres extérieurs

Alain Genestier (Nancy)
Annette Huber (Freiburg)
Jan Nagel (Dijon)

Agnès David (Besançon)
Ann Lemahieu (Nice)
Angela Ortega (Berlin)
"
"PR","26","","","Luis Almeida
Angelo Arleo
Nils Berglund
Maureen Clerc
Boris Gutkin
Mariana Haragus
Fanny Meunier
Fabrice Planchon
Patricia Reynaud-Bouret
"
"PR","25","","","Bichon Julien
Dumas François
Gaudron Eric (Président)
Heurteaux Yanick
Heusener Michael
Bekka Bachir
Houdayer Cyril
Iozzi Alessandra
Leclerc Bernard
Livernet Muriel
"
"MCF","26","","","Florent Benaych-Georges
Laure Dumaz
Julie Josse
Eva Löcherbach
Pascal Maillard
Jean-Michel Marin
Catherine Mathias
Stefano Olla
Julien Poisat
Angelina Roche
Judith Rousseau
Robin Ryder
"
"PR","26","","","Francois Alouge
Eric Cances
Albert Cohen (Président)
Anne-Laure Dalibard
Anne Doucet
Olivier Glass
Cyril Imbert
Pauline Lafitte
Jérémie Szeftel
Emmanuel Trélat"
"MCF","27","","","R. de Simone (président)
M. Rueher
J.-C. Régin
S. Putot
M.-P. Béal
C. Lecoutre
E. Cabrio
E. De Maria
F. Huet
C. Truchet
A. Goldsztein
V. Roy"
"MCF","25","","","Président du comité : Samuel Boissière (pour l&#039;envoi des lettres de recommandations)"
"MCF","25","26","","Paul-Henry Cournède
Josselin Garnier
Olivier Gicquel
Pauline Lafitte
Sarah Lemler
Mustapha Mourragui
Ioane Muni Toke 
Gilles Pagès
Etienne Tanre
Amandine Veber

"
"PR","26","","","Locaux:
C. Besse (UPS, MIP)
B. Laurent (INSA, ESP)
F. Malgouyres (UPS, MIP)
J. Monnier (INSA, MIP), président
P. Noble (INSA, MIP)

Extérieurs:
S. Allassonnière (Univ. Paris Descartes)
A. Desolneux (CNRS ENS Cachan)
J. Fadili (ENSICaen)
C. Le Guyader (INSA Rouen)
L. Moisan  (Univ. Paris Descartes) 


"
"MCF","25","","","Renata BUNOIU
Cecile DARTYGE
Christian GERARD
Maria Paula GOMEZ APARICIO
Jean-François GROSJEAN
Colin GUILLARMOU
Thierry JECKO
Victor NISTOR (Président)
Angela PASQUALE
Stéphane VASSOUT
Katrin WENDLAND 
Tilmann WURZBACHER"
"MCF","25","","","Membres internes

Cyril Houdayer
Frédéric Paulin
Hans Rugh (président)

Anne Broise
Damien Thomine
Anne Vaugon

Membres extérieurs

Viviane Baladi (IMJ)
Charles Frances (Strasbourg)
Pascale Roesch (Toulouse)

Julie Deserti (IMJ)
Vincent Humilière (IMJ)
Isabelle Liousse (Lille)
"
"PR","26","","","DOMBRY Clement
DUPUY Jean-Francois
FOUGERES Anne-Laure
GEGOUT-PETIT Anne
GUILLOU Armelle
LEMERDY Christian (president)
LOZINSKI Alexei
TOUZI Nizar"
"MCF","25","","","Membres internes

Katia Amerik
Jean-Benoît Bost
David Harari (président)

Banafsheh Farang-Hariri
Joël Riou
Peng Shan

Membres extérieurs

Ramla Abdellatif (Amiens)
Maria Chlouveraki (Versailles)
Benjamin Schraen (Polytechnique)

Florent Jouve (Bordeaux)
Gianluca Pacienza (Nancy)
Tobias Schmidt (Rennes)"
"PR","26","","","Membres locaux :

Jacques Colinge
Benoîte de Saporta
Jean-Michel Marin
André Mas


Membres extérieurs :

Christophe Ambroise
Chantal Guihenneuc-Jouyaux
Hélène Jacqmin-Gadda
Franck Picard "
"MCF","26","","","Baudry Jean-Patrick
Broniatowski Michel
Cadre Benoît
Fischer Aurélie
Friguet Chloé
Gayraud Ghislaine
Guigue Vincent
Guyader Arnaud (président)
Lopez Olivier
Maume-Deschamps Véronique
Rouvière Laurent
Villers Fanny
"
"MCF","27","","","Membres locaux
Tita Kyriacopoulou (PR UPEM)
Jean-Christophe Novelli (PR UPEM, Président)
Claire David (McF UPEM)
Carine Pivoteau (McF UPEM)

Membres extérieurs
Julien Cervelle (PR UPEC)
Laurent George (PR ESIEE)
Adrien Boussicault (McF Bordeaux 1)
Viviane Pons (McF Orsay)"
"MCF","27","","","\N"
"MCF","26","","","Chagneau Pierrette
Cornillon Pierre-André
Dupuy Jean-Francois (président)
Guilloux Agathe
Hervé Loïc
Heutte Natacha
Ledoux James
Nouvel Fabienne
Omer Jérémy
Rouviere Laurent
Ruiz-Gazen Anne
Savy Nicolas
"
"MCF","26","","","# Membres internes :
Pierre Pudlo (président)
Denys Pommeret
Rahma Guérin
Laurence Reboul
Florent Autin
Thibaut Le Gouic

# Membres externes :
Judith Rousseau
Christian Robert
Clément Marteau
Sophie Donnet
Meili Baragatti
Edith Gabriel"
"MCF","25","26","","Poila Boito
Delphine Boucher
Guillaume Chèze
Thomas Cluzeau
Mioara Joldes
Moulay Barkatou
Christine Fernandez-Maloigne
Alban Quadrat
Joris van der Hoeven
Jacques-Arthur Weil
"
"PR","25","","","F. Bouchut, I. Chalendar, O. Guédon, M. Herzlich, D. Lamberton, S. Masnou, A. Morianu, A. Pichon , E. Sandier "
"MCF","25","","","Ramla Abdellatif, Amiens
Itaï Ben Yaacov, Lyon 1
David Bourqui, Rennes 1
Antoine Chambert-Loir, Paris-Diderot (président)
Thierry Coulbois, Aix-Marseille
Julie Déserti, Paris-Diderot
Mai Gehrke, Paris-Diderot
Emmanuel Letellier, Paris-Diderot
Anne Moreau, Lille 1
Bertrand Rémy, Polytechnique
Tamara Servi, Paris-Diderot
Peng Shan, Paris-Sud
Todor Tsankov, Paris-Diderot
Boban Velickovic, Paris-Diderot
"
"PR","25","","","Membres extérieurs:

Michel Brion
Indira Chatterji
Geoffrey Powell
Nathalie Wahl

Membres locaux:

Christian Ausoni (président)
Julien Barral
Francis Nier
Jacques Tilouine
"
"MCF","25","26","","

"
"MCF","25","26","","Marie Albenque
Vincent Beffara (président)
Peggy Cénac
Loren Coquille
Benoîte de Saporta
Amaury Lambert
Adeline Leclercq-Samson
Jérôme Lelong
Irène Marcovici
Jean-Christophe Mourrat
Didier Piau
Bernard Ycart"
"MCF","26","","","Membres CNAM :  
- Bar-Hen
- Latouche
- Le Ruyet
- Niang
- Thome
Rapporteurs extérieurs : 
- Gey
- Josse
- Latouche
- Lévy-Leduc
- Prague"
"MCF","27","","","Nathalie Aubrun
Florent Becker
Wadoud Bousdira
Johanne Cohen
Khalil Djelloul
Jérôme Durand-Lose
Mirian Halfeld
Emmanuel Jeandel
Ines Klimann
Benjamin Nguyen
Nicolas Ollinger (président)
Guillaume Theyssier
"
"MCF","26","25","","
Membres extérieurs :

Amaziane Brahim
Calgaro    Caterina
Chehab Jean-Paul
Faccanoni Gloria
Goubet Olivier
Hubert Florence

Membres Locaux :

Bourel Christophe
Chenavier Nicolas
Cuesta Mabel
Foissy Loïc 
Jbilou Khalide
Rosier Carole
"
"PR","25","","","Membres Locaux
Christian BONATTI
Frédéric DEGLISE
José-Luis JARAMILLO
Luis PARIS (Président) 	

Membres extérieurs
Benoît DANIEL
Michael HEUSENER
Alessandra IOZZI
Rosa Maria MIRÓ-ROIG"
"MCF","25","","","Benoît Stroh 
Xavier Roulleau 
Colette Moeglin 
Christine Bachoc 
Christine Huyghe 
Farrell Brumley 
Lynne Walling 
Stéphane Druel 

Jean d&#039;Almeida
Mladen Dimitrov
Raf Cluckers (président)
Antoine Touzé
Fatima Laytimi
Gautami Bhowmik
Léa Blanc-Centi
Niels Borne "
"MCF","26","27","","Membres internes :

  Agnès DESOINEUX                         
  Vianney PERCHET                          
  Emmanuelle TAUGOURDEAU        
  Alain TROUVE                                 

Membres externes :
  Florence dALCHE DUC                  
  Mathilde MOUGEOT                         
  Michal VALKO                                   
  Nicolas VERZELEN                           
"
"PR","26","","","
Vlad Bally
François Bolley
Marc Hoffmann
Edouard Kierlik
Irina Kourkova
Gilles Pagès (président)
Marie-Claire Quenez
Agnès Sulem"
"PR","26","","","Didier Auroux
Maureen Clerc
Stéphane Descombes
Christophe Giraud
Juliette Leblond
Bertrand Maury
Marjolaine Puel
Patricia Reynaud-Bouret"
"MCF","25","","","
Bertrand Deroin
Muriel Livernet
Ivan Marin
Wim Veys
Gwénaël Massuyeau
Hélène Maugendre
Barbara Schapira
Gioia Vago

Patrick Popescu-Pampu
Leonid Potyagailo
Alexandre Soukhov (président)
Alexis Virelizier
Ivo Dell&#039;Ambrogio
Isabelle Liousse
Nicole Raulf
Barbara Tumpach"
"MCF","25","","","Dal&#039;bo Françoise
Riche Simon
Herblot Mathilde
Shan Peng
Sandon Sheila
Delort Jean-Marc
Höring Andreas
Niziol Wieslawa
Dat Jean-François
Ginot Gregory
Anton Ramona
Minerbe Vincent
Ducros Antoine
Baladi Viviane
Klopp Frédéric
Israel Dan
"
"PR","26","","","
D. Schneider (Président)
J. Gest
C. Rosier
M. Prévost


Extérieurs

A. Guillou (Strasbg)
A. Estrade (P5)
E. Janvresse (UPJV)
B. Saussol (UBO)"
"MCF","25","","","Sylvie BENZONI  
Jérôme BERTRAND
Valentina BUSUIOC  
Yoann DABROWSKI  
Olivier DRUET 
Francesco FANELLI  
Matthieu FRADELIZI 
Ivan GENTIL (président)
Nicolas JUILLET  
Évelyne MIOT  
Marjolaine PUEL
Emmanuel RUSS  
Laure SAINT RAYMOND 
Marguerite ZANI "
"PR","25","","","Membres internes

Vincent Colin
Vincent Franjou
Sébastien Gouëzel (président)
Yann Rolin

Membres extérieurs

Kathryn Hess Bellwald (Lausanne)
Christine Lescop (Grenoble)
Frédéric Mangolte (Angers)
Ieke Moerdijk (Utrecht)
"
"MCF","26","","","Membres locaux

Gwenaëlle Castellan
Benjamin Guedj
Philippe Heinrich
Emilie Kaufmann
Christophe Biernacki (président)
Emmanuel Creusé
David Dereudre
Cristian Preda

Membres externes

Maud Delattre
Magalie Fromont
Sandra Plancade
Elisabeta Vergu
Philippe Besse
Florence Forbes
Agathe Guilloux
Denis Talay
"
"MCF","26","","","Baudry Jean-Patrick
Broniatowski Michel
Cadre Benoît
Fischer Aurélie
Friguet Chloé
Gayraud Ghislaine
Guigue Vincent
Guyader Arnaud (président)
Lopez Olivier
Maume-Deschamps Véronique
Rouvière Laurent
Villers Fanny"
"PR","26","","","\N"
"MCF","26","","","Stéphane Boucheron
Ismael Castillo
Sylvain Delattre (Président)
Aurélie Fischer
Andrea Grigoriu
Marc Hoffmann
Estelle Kuhn
Béatrice Laurent-Bonneau
Bertrand Michel
Mathilde Mougeot"
"PR","26","","","Vincent Beffara
Philippe Chassaing
Anne-Laure Fougères
Anne Gégout-Petit
Antoine Lejay
Eva Löcherbach
Anis Matoussi
Giovanni Peccatti
Antoine Tabbone
Laurent Thomann




"
"PR","25","","","Livernet Muriel
Klingler Bruno
Letellier Emmanuel
Beauchard Karine
Welschinger Jean-Yves
Bernard Patrick
Charles François
Dat Jean-François
Mézard Ariane
Cordero-Erausquin Dario
Ducros Antoine
Baladi Viviane
Marché Julien
Petrini Michela
"
"PR","26","27","","Jean-Philippe Vert (Président)
Nicolas Vayatis 
Patrick Gallinari 
Béatrice Laurent
Maximiliano Pontil 
Michèle Sebag

P. Reynaud
D. Talay
F. Précioso
Y. Baraud
"
"PR","25","","","membres locaux :

Mme Monique Dauge, présidente
Mr Serge Cantat,
Mr Christophe Mourougane,
Mr Christophe Ritzenthaler,
Mr Tobias Schmidt

membres extérieurs :

Mme Ekaterina Amerik,
Mr David Kohel,
Mr Nicolas Perrin,
Mr Jérôme Poineau,
Mr Jean-Yves Welschinger"
"MCF","26","","","Président du comité de sélection: Bruno Després"
"MCF","26","","","président du comité de sélection: Bruno Després"
"MCF","26","","","président du comité de sélection: Bruno Després"
"MCF","25","26","","# Membres internes :
Patricia Gaitan (présidente)
Alexis Bonnecaze
Nadia Creignou
Serge Vladuts
Morgan Morancey
Yves Aubry
Michel Cristofol
Julien Cassaigne

# Membres externes :
Christine Bachoc
Marc Perret
Mathieu Sablik
Daniel Augot
Vanessa Vitse
Cécile Armana
Sihem Masnager
Hugues Randriambololona
"
"MCF","26","","","http://drh.univ-pau.fr/live/digitalAssets/155/155565_4179_UFR_ST_P.pdf"
"PR","25","","","Nikolai Kitanine (président)
Daniele Faenzi
Jose-Luis Jaramillo
Christian Klein

Simonetta Abenda
Dietrich Häfner
Christoph Schweigert
Véronique Terras"
"PR","26","","","\N"
"MCF","27","","","Membres locaux :
Tita Kyriacopoulou (PR UPEM)
Cyril Nicaud (PR UPEM)
Jean-Christophe Novelli (PR UPEM, Président)
Claire David (McF UPEM)
Étienne Duris (McF UPEM)
Anthony Labarre (McF UPEM)

Membres extérieurs :
François Laroussinie (PR Paris VII)
Erven Rohou (DR INRIA, Rennes)
Sophie Tison (PR Lille 1)
Anne Vilnat (PR Orsay)
Adrien Boussicault (McF Bordeaux 1)
Liliana Cucu-Grosjean (CR INRIA, Paris)
Vincent Pilaud (CR CNRS, Palaiseau)
Isabelle Sivignon (CR CNRS, Grenoble)
"
"MCF","27","","","Membres locaux :
Tita Kyriacopoulou (PR UPEM)
Cyril Nicaud (PR UPEM)
Jean-Christophe Novelli (PR UPEM, Président)
Claire David (McF UPEM)
Étienne Duris (McF UPEM)
Anthony Labarre (McF UPEM)

Membres extérieurs :
François Laroussinie (PR Paris VII)
Erven Rohou (DR INRIA, Rennes)
Sophie Tison (PR Lille 1)
Anne Vilnat (PR Orsay)
Adrien Boussicault (McF Bordeaux 1)
Liliana Cucu-Grosjean (CR INRIA, Paris)
Vincent Pilaud (CR CNRS, Palaiseau)
Isabelle Sivignon (CR CNRS, Grenoble)
"
"MCF","26","","","Membres internes: Bruno Bouchard, Pierre Cardaliaguet, Paul Gassiat. 

Membres externes: Jocelyne Bion-Nadal, Jean-François Chassagneux, Caroline Hillaret, Sophie Laruelle, Catherine Rainer, Mathieu Rosenbaum,Agnes Sulem"
"PR","25","","","\N"
"MCF","26","72","","Delphine Acolat
Jean-Marie Boilevin
Jenny Boucard
Hélène Gispert
Catherine Goldstein
Ghislaine Gueudet
Alain Kuzniak
Sylvain Laubé
Renaud Leplaideur
Caroline Poisard
Stéphane Tirard
Fabrice Vandebrouck"
"PR","25","26","","Arnaud Marie-Claude
Bost Jean-Benoît
Cerf Raphaël
Crovisier Sylvain
Curien Nicolas
Donatti-Martin Catherine
Duyckaert Thomas
Guillarmou Colin
Moeglin Colette
Nonnenmacher Stéphane
Pasquale Angela
Remy Bertrand"
"PR","25","26","","Arnaud Marie-Claude
Bost Jean-Benoît
Cerf Raphaël
Crovisier Sylvain
Curien Nicolas
Donatti-Martin Catherine
Duyckaert Thomas
Guillarmou Colin
Moeglin Colette
Nonnenmacher Stéphane
Pasquale Angela
Remy Bertrand"
"MCF","27","","","Membres locaux :
Tita Kyriacopoulou (PR UPEM)
Cyril Nicaud (PR UPEM)
Jean-Christophe Novelli (PR UPEM, Président)
Claire David (McF UPEM)
Étienne Duris (McF UPEM)
Anthony Labarre (McF UPEM)

Membres extérieurs :
François Laroussinie (PR Paris VII)
Erven Rohou (DR INRIA, Rennes)
Sophie Tison (PR Lille 1)
Anne Vilnat (PR Orsay)
Adrien Boussicault (McF Bordeaux 1)
Liliana Cucu-Grosjean (CR INRIA, Paris)
Vincent Pilaud (CR CNRS, Palaiseau)
Isabelle Sivignon (CR CNRS, Grenoble)
"
"MCF","25","","","Membres internes
Béatrice Duval
Etienne Mann (président)
Hélène Maynadier-Gervais
Jean-Philippe Monnier
Geoffrey Powell
Igor Reider
Lioudmila Vostrikova
Sinan Yalin


Membres extérieurs
Sébastien Boucksom
Michael Bulois
Julien Grivaux
Caroline Gruson
Viktoria Heu
Huisman Johannes
Catriona McLean
Anne Moreau"
"MCF","26","","","M. Bercu Bernard

M. Besse Philippe

Mme. Fort Gersende

M. Frikha Noufel

M. Gadat Sébastien

M. Gerchinovitz Sébastien

Mme. Guilloux Agathe

M. Joulin Aldéric

Mme. Labart Céline

M. Neuvial Pierre

M. Réveillac Anthony 

Mme. Tuleau Christine 



"
"MCF","26","27","","Daniel Augot
Magali Bardet
Sylvie Boldo
Jean-Guillaume Dumas
Jean-Charles Faugere (président)
Laura Grigori
Eleonora Guerrini
Françoise Jung
Pascal Lafourcade
Cédric Lauradoux
Marine Minier
Jean-Michel Muller"
"MCF","25","","","Membres internes 

Claire Amiot
Sara Checcoli
Stéphane Druel
Philippe Eyssidieux
Jean Fasel
Erwan Lanneau (président) 
Emmanuel Peyre

Membres extérieurs 

Agnès David (Besançon)
Cécile Armana (Besançon)
Florent Jouve (Bordeaux)
Lucy Moser-Jauslin (Dijon)
Patrice Philippon (CNRS)
Simon Riche (CNRS)
Karine Sorlin (Amiens)
"
"PR","26","","","Composition du comité de sélection : 

Locaux: 
Arnaudon 	Marc 	(Univ. Bordeaux, IMB)
Aujol 	Jean-François 	(Univ. Bordeaux, IMB)
Bigot	 	Jérémie 	(Univ. Bordeaux, IMB)

Extérieurs: 
Bergounioux 	Maïtine 	(Univ. Orléans, MAPMO)
Bierme		Hermine 	(Univ. Poitiers, LMA)
Blanc-Féraud	Laure 	(CNRS, I3S)
Chambolle 	Antonin 	(CNRS, CMAP)
Kervrann 		Charles	 (INRIA Rennes-Bretagne)
Le Guyader 	Carole	 (INSA Rouen, LMI)
Torrésani 		Bruno 	(Univ. Aix-Marseille, I2M)
Trouvé		Alain	((ENS Cachan, CMLA)
Tupin		Florence 	(Telecom Paris Tech, LTCI)"
"MCF","26","25","","Maha Abboud, PR
Laurence Bodineau, PR
Cécile de Hosson, PR
Sylvie Delabrière, PR
Emmanuel Ferrand, MCF
Anatole Khélif, MCF
Séverine Leidwanger, MCF
Yves Martinez-Maure, PR, Président
Eric Labbé, PR
Pascale Nikolski, MCF
Pierre Saurel, MCF
Fabrice Vanderbrouck, MCF"
"MCF","25","27","","\N"
"MCF","27","26","","\N"
"MCF","26","","","Membres locaux à l&#039;établissement :

Christophette BLANCHET
Ségolène CALLARD (présidente)
Martine MARION
Philippe MICHEL
Grégory VIAL
Abdelmalek ZINE

Membres extérieurs à l&#039;établissement :

Guillemette CHAPUISAT
Edwige GODLEWSKI
Ludovic GOUDENÈGE
Frédéric LAGOUTIÈRE
Sébastien MARTIN
Ludovic MÉTIVIER
Marcella SZOPOS
Rachid TOUZANI"
"PR","25","26","","
Membres locaux:

ALI MEHMETI, Felix

DE COSTER, Colette

NICAISE, Serge (président)

TRICOTEAUX, Arnaud

VRANCKEN, Luc


Membres extérieur:

ESTRADE, Anne (Paris-Descartes)

GROSSE-ERDMANN, Karl (Mons, Belgique)

JANVRESSE, Elise (Amiens)

LEONARD, Christian (Paris Ouest)

SUQUET, Charles (Lille)

"
"MCF","25","26","27","CAUCAL Didier
GUEUDET Ghislaine
LE GONIDEC Marion
MANOU-ABI Solym
PELLETIER Liliane
SALONE Jean-Jacques
TOURNÈS Dominique (président)
TUPIN Frédéric"
